DATE,OBJECTID,Age_0_to_9,Age_10_to_19,Age_20_to_29,Age_30_to_39,Age_40_to_49,Age_50_to_59,Age_60_to_69,Age_70_to_79,Age_80plus,Age_Unknown,schoolKids,Age_0_to_9_daily,Age_10_to_19_daily,Age_20_to_29_daily,Age_30_to_39_daily,Age_40_to_49_daily,Age_50_to_59_daily,Age_60_to_69_daily,Age_70_to_79_daily,Age_80plus_daily,schoolKidsDaily,tenderAge,teenagers,20s,30s,40s,50s,60s,70s,80Plus,schoolKids7D,0_9daily100k,10_19daily100k,20_29daily100k,30_39daily100k,40_49daily100k,50_59daily100k,60_69daily100k,70_79daily100k,80plusdaily100k,schoolKidsdaily100K,0_97D100k,10_197D100k,20_297D100k,30_397D100k,40_497D100k,50_597D100k,60_697D100k,70_797D100k,80plus7D100k,schoolKids7D100K
2020-06-26 14:00:00+00:00,90,1946,3334,9685,12360,11761,10424,7447,4726,4432,0.0,5280,9.0,27.0,69.0,70.0,53.0,48.0,39.0,9.0,14.0,36.0,16.428571428571427,30.142857142857142,80.57142857142857,74.57142857142857,56.142857142857146,52.285714285714285,29.857142857142858,14.142857142857142,12.571428571428571,46.57142857142857,1.2374416855605679,3.468577895909262,8.615920973274413,8.287878267644004,7.0217834270012744,5.636793228332402,5.371323742077298,2.102813564549367,6.0812454390659205,2.3908764155980777,2.2588221244359574,3.8723277038987,10.060826975003662,8.829127460633002,7.4381695062304605,6.140078338004938,4.1121123153632055,3.3044213157204334,5.4607101901816435,3.092959172559418
2020-06-27 14:00:00+00:00,91,1955,3368,9749,12431,11815,10479,7479,4736,4438,0.0,5323,9.0,34.0,64.0,71.0,54.0,55.0,32.0,10.0,6.0,43.0,14.714285714285714,29.285714285714285,77.57142857142857,73.14285714285714,53.42857142857143,50.857142857142854,31.857142857142858,13.857142857142858,11.571428571428571,44.0,1.2374416855605679,4.367838831885737,7.991578873761774,8.406276528610347,7.154269906756016,6.458825574130877,4.407239993499321,2.3364595161659634,2.6062480453139663,2.8557690519643706,2.0231189462339443,3.762214119901581,9.68622171529608,8.65998708782394,7.078563346896163,5.972316634780759,4.387564814956913,3.2376653295442637,5.026335515962649,2.9221822857309836
2020-06-28 14:00:00+00:00,92,1978,3408,9825,12484,11866,10521,7504,4748,4443,0.0,5386,23.0,40.0,76.0,53.0,51.0,42.0,25.0,12.0,5.0,63.0,14.0,31.142857142857142,78.85714285714286,71.42857142857143,53.285714285714285,49.285714285714285,31.428571428571427,13.285714285714286,10.285714285714286,45.142857142857146,3.1623509742103404,5.1386339198655735,9.489999912592106,6.275107831216175,6.7568104674917935,4.932194074790851,3.4431562449213446,2.803751419399156,2.171873371094972,4.184033727296637,1.924909288649772,4.000793551895339,9.846766826599326,8.457018640453066,7.059636706931201,5.787778761234162,4.32853927932969,3.104153357191923,4.467853791966799,2.9980831243213992
2020-06-29 14:00:00+00:00,93,2006,3461,9917,12569,11948,10587,7550,4764,4452,0.0,5467,28.0,53.0,92.0,85.0,82.0,66.0,46.0,16.0,9.0,81.0,16.142857142857142,35.0,81.0,77.14285714285714,59.0,51.857142857142854,34.714285714285715,13.857142857142858,10.0,51.142857142857146,3.8498185772995446,6.808689943821885,11.48789463103255,10.063852182139149,10.863891339888763,7.750590688957052,6.335407490655274,3.7383352258655416,3.909372067970949,5.379471935095675,2.2195382614022887,4.4963046798823765,10.114342012104744,9.13358013168931,7.816702305529721,6.089749827037684,4.781068385805066,3.2376653295442637,4.343746742189944,3.396562526921079
2020-06-30 14:00:00+00:00,94,2019,3481,9987,12625,11997,10634,7577,4777,4462,0.0,5500,13.0,20.0,70.0,56.0,49.0,47.0,27.0,13.0,10.0,33.0,16.0,33.285714285714285,75.42857142857143,71.0,58.0,52.714285714285715,34.142857142857146,14.142857142857142,9.857142857142858,49.285714285714285,1.7874157680319314,2.5693169599327867,8.74078939317694,6.6303026141152035,6.491837507982311,5.519360036075477,3.718608744515052,3.0373973710157522,4.343746742189944,2.191636714298238,2.199896329885454,4.276077511888138,9.418646529790662,8.406276528610348,7.684215825774979,6.190406848972191,4.702367671635436,3.3044213157204334,4.281693217301515,3.273223664211654
2020-07-01 14:00:00+00:00,95,2042,3508,10056,12692,12054,10683,7619,4791,4473,0.0,5550,23.0,27.0,69.0,67.0,57.0,49.0,42.0,14.0,11.0,50.0,16.857142857142858,34.285714285714285,76.0,69.71428571428571,59.857142857142854,52.285714285714285,35.57142857142857,13.571428571428571,10.571428571428571,51.142857142857146,3.1623509742103404,3.468577895909262,8.615920973274413,7.9326834847449765,7.551729346020239,5.754226420589327,5.784502491467859,3.2710433226323485,4.778121416408938,3.320661688330664,2.3177479189864605,4.404543359884777,9.489999912592108,8.254050193082191,7.930262145319499,6.140078338004938,4.899119457059513,3.1709093433680935,4.591960841743655,3.396562526921079
2020-07-02 14:00:00+00:00,96,2075,3558,10176,12811,12121,10731,7646,4819,4486,0.0,5633,33.0,50.0,120.0,119.0,67.0,48.0,27.0,28.0,13.0,83.0,19.714285714285715,35.857142857142854,80.0,74.42857142857143,59.0,50.714285714285715,34.0,14.571428571428571,9.714285714285714,55.57142857142857,4.537286180388749,6.423292399831966,14.984210388303325,14.089393054994808,8.87659414356765,5.636793228332402,3.718608744515052,6.542086645264697,5.646870764846926,5.512298402628901,2.710586549323149,4.606418263879496,9.989473592202216,8.812213423352095,7.816702305529721,5.95554046445834,4.682692493093029,3.4045552949846893,4.219639692413089,3.690678276458938
2020-07-03 14:00:00+00:00,97,2098,3605,10264,12890,12183,10810,7708,4882,4521,0.0,5703,23.0,47.0,88.0,79.0,62.0,79.0,62.0,63.0,35.0,70.0,21.714285714285715,38.714285714285715,82.71428571428571,75.71428571428571,60.285714285714285,55.142857142857146,37.285714285714285,22.285714285714285,12.714285714285714,60.42857142857143,3.1623509742103404,6.037894855842048,10.98842095142244,9.35346261634109,8.214161744793945,9.277222188297078,8.539027487404935,14.719694951845568,15.203113597664803,4.6489263636629286,2.9855735905588303,4.973463543869895,10.328402160509077,8.96443975888025,7.987042065214388,6.475601744453295,5.135221599568405,5.20696692174129,5.522763715070071,4.013256840468202
2020-07-04 14:00:00+00:00,98,2113,3637,10349,12969,12240,10864,7745,4893,4531,0.0,5750,15.0,32.0,85.0,79.0,57.0,54.0,37.0,11.0,10.0,47.0,22.571428571428573,38.42857142857143,85.71428571428571,76.85714285714286,60.714285714285715,55.0,38.0,22.428571428571427,13.285714285714286,61.0,2.0624028092676134,4.110907135892458,10.613815691714855,9.35346261634109,7.551729346020239,6.341392381873952,5.0958712424835895,2.5701054677825597,4.343746742189944,3.1214219870308235,3.1034251796598373,4.936759015870854,10.703007420216661,9.0997520571275,8.043821985109277,6.458825574130877,5.2335974922804445,5.240344914829374,5.770977814623783,4.05120725976341
2020-07-05 14:00:00+00:00,99,2129,3672,10422,13017,12288,10890,7765,4903,4546,0.0,5801,16.0,35.0,73.0,48.0,48.0,26.0,20.0,10.0,15.0,51.0,21.571428571428573,37.714285714285715,85.28571428571429,76.14285714285714,60.285714285714285,52.714285714285715,37.285714285714285,22.142857142857142,14.714285714285714,59.285714285714285,2.199896329885454,4.4963046798823765,9.115394652884522,5.6831165263844605,6.359351028227569,3.0532629986800512,2.7545249959370754,2.3364595161659634,6.515620113284916,3.387074922097277,2.9659316590419964,4.844997695873254,10.649492383115577,9.015181870722968,7.987042065214387,6.190406848972191,5.135221599568405,5.173588928653204,6.39151306350806,3.937356001877787
2020-07-06 14:00:00+00:00,100,2141,3700,10487,13069,12332,10926,7786,4913,4550,0.0,5841,12.0,28.0,65.0,52.0,44.0,36.0,21.0,10.0,4.0,40.0,19.285714285714285,34.142857142857146,81.42857142857143,71.42857142857143,54.857142857142854,48.42857142857143,33.714285714285715,21.285714285714285,14.0,53.42857142857143,1.6499222474140904,3.597043743905901,8.1164472936643,6.1567095702498325,5.829405109208605,4.227594921249302,2.8922512457339296,2.3364595161659634,1.7374986968759776,2.656529350664531,2.651660754772646,4.386191095885257,10.167857049205827,8.457018640453066,7.267829746545794,5.687121739299656,4.643342136008213,4.973320970124694,6.081245439065921,3.548364204101909
2020-07-07 14:00:00+00:00,101,2155,3737,10578,13161,12406,10982,7837,4952,4588,0.0,5892,14.0,37.0,91.0,92.0,74.0,56.0,51.0,39.0,38.0,51.0,19.428571428571427,36.57142857142857,84.42857142857143,76.57142857142857,58.42857142857143,49.714285714285715,37.142857142857146,25.0,18.0,56.0,1.9249092886497723,4.753236375875655,11.363026211130022,10.892640008903548,9.803999501850836,6.576258766387802,7.024038739639543,9.112192113047257,16.506237620321787,3.387074922097277,2.6713026862894798,4.698179583877095,10.54246230891341,9.065923982565687,7.74099574566987,5.838107272201417,5.115546421025997,5.841148790414908,7.818744135941898,3.7191410909303433
2020-07-08 14:00:00+00:00,102,2179,3786,10700,13255,12485,11031,7862,4967,4596,0.0,5965,24.0,49.0,122.0,94.0,79.0,49.0,25.0,15.0,8.0,73.0,19.571428571428573,39.714285714285715,92.0,80.42857142857143,61.57142857142857,49.714285714285715,34.714285714285715,25.142857142857142,17.571428571428573,59.285714285714285,3.299844494828181,6.294826551835327,15.233947228108379,11.129436530836234,10.46643190062454,5.754226420589327,3.4431562449213446,3.5046892742489453,3.474997393751955,4.8481660649627685,2.690944617806314,5.101929391866533,11.487894631032548,9.522602989150153,8.157381824899055,5.838107272201417,4.781068385805066,5.8745267835029935,7.632583561276616,3.9373560018777867
2020-07-09 14:00:00+00:00,103,2192,3827,10854,13355,12566,11136,7920,4980,4617,0.0,6019,13.0,41.0,154.0,100.0,81.0,105.0,58.0,13.0,21.0,54.0,16.714285714285715,38.42857142857143,96.85714285714286,77.71428571428571,63.57142857142857,57.857142857142854,39.142857142857146,23.0,18.714285714285715,55.142857142857146,1.7874157680319314,5.267099767862213,19.229736664989268,11.839826096634292,10.731404860134024,12.330485186977128,7.9881224882175195,3.0373973710157522,9.12186815859888,3.5863146233971164,2.298105987469626,4.936759015870854,12.094398384844826,9.201236280812935,8.422354784408537,6.794348980579235,5.3909989206197055,5.373856887181716,8.129011760384037,3.6622154619875316
2020-07-10 14:00:00+00:00,104,2224,3879,10995,13441,12621,11177,7948,5005,4620,0.0,6103,32.0,52.0,141.0,86.0,55.0,41.0,28.0,25.0,3.0,84.0,18.0,39.142857142857146,104.42857142857143,78.71428571428571,62.57142857142857,52.42857142857143,34.285714285714285,17.571428571428573,14.142857142857142,57.142857142857146,4.399792659770908,6.6802240958252455,17.606447206256405,10.182250443105492,7.286756386510756,4.8147608825339265,3.856334994311906,5.841148790414908,1.3031240226569831,5.578711636395514,2.4748833711211353,5.028520335868454,13.039830706963965,9.319634541779278,8.289868304653796,6.156854508327355,4.722042850177844,4.105493149834478,6.143298963954349,3.795041929520759
2020-07-11 14:00:00+00:00,105,2243,3922,11145,13557,12688,11246,7993,5039,4634,0.0,6165,19.0,43.0,150.0,116.0,67.0,69.0,45.0,34.0,14.0,62.0,18.571428571428573,40.714285714285715,113.71428571428571,84.0,64.0,54.57142857142857,35.42857142857143,20.857142857142858,14.714285714285714,59.285714285714285,2.6123768917389767,5.524031463855492,18.73026298537916,13.73419827209578,8.87659414356765,8.102890265727828,6.1976812408584205,7.943962354964276,6.0812454390659205,4.117620493530023,2.5534510971884736,5.230395239863173,14.199323177487438,9.945453921172804,8.479134704303425,6.408497063163623,4.879444278517106,4.873186990860438,6.39151306350806,3.937356001877787
2020-07-12 14:00:00+00:00,106,2277,3975,11302,13695,12784,11323,8036,5066,4651,0.0,6252,34.0,53.0,157.0,138.0,96.0,77.0,43.0,27.0,17.0,87.0,21.142857142857142,43.285714285714285,125.71428571428571,96.85714285714286,70.85714285714286,61.857142857142854,38.714285714285715,23.285714285714285,15.0,64.42857142857143,4.67477970100659,6.808689943821885,19.60434192469685,16.338960013355322,12.718702056455138,9.042355803783227,5.922228741264712,6.308440693648101,7.384369461722904,5.777951337695355,2.907005864491493,5.56073599185453,15.69774421631777,11.467717276454357,9.387613422621651,7.264081749606935,5.331973384992482,5.440612873357886,6.515620113284915,4.278909775534655
2020-07-13 14:00:00+00:00,107,2297,4019,11422,13765,12840,11380,8065,5081,4658,0.0,6316,20.0,44.0,120.0,70.0,56.0,57.0,29.0,15.0,7.0,64.0,22.285714285714285,45.57142857142857,133.57142857142858,99.42857142857143,72.57142857142857,64.85714285714286,39.857142857142854,24.0,15.428571428571429,67.85714285714286,2.7498704123568176,5.65249731185213,14.984210388303325,8.287878267644004,7.419242866265497,6.693691958644727,3.9940612441087597,3.5046892742489453,3.0406227195329603,4.250446961063249,3.0641413166261686,5.854372215846849,16.67885322983763,11.772169947510667,9.614733102201205,7.61638132637771,5.489374813331744,5.607502838798313,6.701780687950198,4.506612291305901
2020-07-14 14:00:00+00:00,108,2327,4084,11590,13905,12952,11467,8130,5119,4686,0.0,6411,30.0,65.0,168.0,140.0,112.0,87.0,65.0,38.0,28.0,95.0,24.571428571428573,49.57142857142857,144.57142857142858,106.28571428571429,78.0,69.28571428571429,41.857142857142854,23.857142857142858,14.0,74.14285714285714,4.124805618535227,8.350280119781557,20.977894543624654,16.575756535288008,14.838485732530994,10.216687726352479,8.952206236795496,8.87854616143066,12.162490878131841,6.309257207828261,3.3784122208955187,6.368235607833406,18.052405848765435,12.584043736994163,10.3339454208698,8.136442606372663,5.76482731292545,5.5741248457102275,6.081245439065921,4.924066903553184
2020-07-15 14:00:00+00:00,109,2355,4146,11783,14028,13067,11571,8200,5156,4710,0.0,6501,28.0,62.0,193.0,123.0,115.0,104.0,70.0,37.0,24.0,90.0,25.142857142857142,51.42857142857143,154.71428571428572,110.42857142857143,83.14285714285714,77.14285714285714,48.285714285714285,27.0,16.285714285714285,76.57142857142857,3.8498185772995446,7.964882575791639,24.09960504118785,14.56298609886018,15.235945171795219,12.213051994720205,9.640837485779764,8.644900209814065,10.424992181255865,5.977191038995194,3.4569799469628566,6.606815039827167,19.318928393491074,13.07455081814044,11.015304459608469,9.059131974105645,6.650210347333797,6.308440693648101,7.0741018372807645,5.085356185557815
2020-07-16 14:00:00+00:00,110,2387,4207,11972,14183,13142,11639,8243,5173,4718,0.0,6594,32.0,61.0,189.0,155.0,75.0,68.0,43.0,17.0,8.0,93.0,27.857142857142858,54.285714285714285,159.71428571428572,118.28571428571429,82.28571428571429,71.85714285714286,46.142857142857146,27.571428571428573,14.428571428571429,82.14285714285714,4.399792659770908,7.836416727794999,23.600131361577738,18.351730449783155,9.936485981605578,7.985457073470903,5.922228741264712,3.971981177482138,3.474997393751955,6.176430740295034,3.83017664578271,6.973860319817564,19.943270493003713,14.004822868590278,10.90174461981869,8.438413672176186,6.3550826691976825,6.441952666000442,6.267406013731204,5.455372773686091
2020-07-17 14:00:00+00:00,111,2427,4267,12178,14309,13248,11727,8286,5192,4737,0.0,6694,40.0,60.0,206.0,126.0,106.0,88.0,43.0,19.0,19.0,100.0,29.0,55.42857142857143,169.0,124.0,89.57142857142857,78.57142857142857,48.285714285714285,26.714285714285715,16.714285714285715,84.42857142857143,5.499740824713635,7.70795087979836,25.722894499920713,14.918180881759207,14.043566854002549,10.334120918609404,5.922228741264712,4.43927308071533,8.253118810160894,6.641323376661328,3.9873120979173855,7.120678431813723,21.102762963527187,14.681384359826522,11.867003258031803,9.226893677329825,6.650210347333797,6.241684707471931,7.260262411946049,5.60717445086692
2020-07-18 14:00:00+00:00,112,2462,4352,12388,14466,13369,11832,8349,5226,4762,0.0,6814,35.0,85.0,210.0,157.0,121.0,105.0,63.0,34.0,25.0,120.0,31.285714285714285,61.42857142857143,177.57142857142858,129.85714285714286,97.28571428571429,83.71428571428571,50.857142857142854,26.714285714285715,18.285714285714285,92.71428571428571,4.812273221624431,10.919597079714343,26.22236817953082,18.58852697171584,16.030864050323665,12.330485186977128,8.676753737201789,7.943962354964276,10.859366855474859,7.969588051993592,4.301583002186736,7.891473519793559,22.17306370554885,15.374859888343673,12.889041816139807,9.830835808936868,7.004363561097135,6.241684707471931,7.942851185718753,6.157455530647431
2020-07-19 14:00:00+00:00,113,2496,4430,12646,14662,13500,11937,8416,5255,4789,0.0,6926,34.0,78.0,258.0,196.0,131.0,105.0,67.0,29.0,27.0,112.0,31.285714285714285,65.0,192.0,138.14285714285714,102.28571428571429,87.71428571428571,54.285714285714285,27.0,19.714285714285715,96.28571428571429,4.67477970100659,10.020336143737868,32.21605233485215,23.206059149403213,17.355728847871074,12.330485186977128,9.227658736389204,6.775732596881293,11.728116203912847,7.438282181860687,4.301583002186737,8.350280119781557,23.97473662128532,16.355874050636228,13.551474214913512,10.300568577964569,7.47656784611492,6.308440693648102,8.563386434603032,6.394645651242478
2020-07-20 14:00:00+00:00,114,2519,4486,12766,14768,13593,12023,8452,5277,4801,0.0,7005,23.0,56.0,120.0,106.0,93.0,86.0,36.0,22.0,12.0,79.0,31.714285714285715,66.71428571428571,192.0,143.28571428571428,107.57142857142857,91.85714285714286,55.285714285714285,28.0,20.428571428571427,98.42857142857143,3.1623509742103404,7.194087487811802,14.984210388303325,12.55021566243235,12.321242617190917,10.099254534095552,4.958144992686736,5.140210935565119,5.2124960906279325,5.246645467562448,4.360508796737239,8.570507287775795,23.974736621285324,16.96477939274885,14.251759893617145,10.787077517314685,7.614294095911773,6.542086645264697,8.87365405904517,6.536959723599507
2020-07-21 14:00:00+00:00,115,2552,4563,12983,14969,13711,12144,8507,5302,4814,0.0,7115,33.0,77.0,217.0,201.0,118.0,121.0,55.0,25.0,13.0,110.0,32.142857142857146,68.42857142857143,199.0,152.0,108.42857142857143,96.71428571428571,53.857142857142854,26.142857142857142,18.285714285714285,100.57142857142857,4.537286180388749,9.891870295741228,27.096447118848516,23.79805045423493,15.633404611059442,14.209416263087931,7.574943738826957,5.841148790414908,5.646870764846926,7.30545571432746,4.419434591287742,8.790734455770034,24.848815560603015,17.996535666884125,14.36531973340692,11.357467308276894,7.417542310487697,6.10817273511959,7.942851185718753,6.679273795956534
2020-07-22 14:00:00+00:00,116,2572,4613,13113,15065,13796,12210,8556,5363,4884,0.0,7185,20.0,50.0,130.0,96.0,85.0,66.0,49.0,61.0,70.0,70.0,31.0,66.71428571428571,190.0,148.14285714285714,104.14285714285714,91.28571428571429,50.857142857142854,29.571428571428573,24.857142857142858,97.71428571428571,2.7498704123568176,6.423292399831966,16.2328945873286,11.366233052768921,11.261350779152988,7.750590688957052,6.748586240045836,14.252403048612376,30.406227195329606,4.6489263636629286,4.262299139153067,8.570507287775795,23.724999781480268,17.53985666029966,13.79752053445803,10.719972836025013,7.0043635610971355,6.909244569233635,10.797313330586432,6.4895216994804965
2020-07-23 14:00:00+00:00,117,2592,4669,13325,15191,13881,12287,8615,5387,4889,0.0,7261,20.0,56.0,212.0,126.0,85.0,77.0,59.0,24.0,5.0,76.0,29.285714285714285,66.0,193.28571428571428,144.0,105.57142857142857,92.57142857142857,53.142857142857146,30.571428571428573,24.428571428571427,95.28571428571429,2.7498704123568176,7.194087487811802,26.472105019335874,14.918180881759207,11.261350779152988,9.042355803783227,8.125848738014373,5.607502838798312,2.171873371094972,5.047405766262608,4.026595960951055,8.478745967778195,24.13528173258857,17.049349579153382,13.986786934107661,10.870958368926775,7.319166417775658,7.14289052085023,10.611152755921148,6.328232417475864
2020-07-24 14:00:00+00:00,118,2641,4750,13574,15387,14013,12395,8678,5419,4909,0.0,7391,49.0,81.0,249.0,196.0,132.0,108.0,63.0,32.0,20.0,130.0,30.571428571428573,69.0,199.42857142857142,154.0,109.28571428571429,95.42857142857143,56.0,32.42857142857143,24.571428571428573,99.57142857142857,6.737182510274203,10.405733687727786,31.0922365557294,23.206059149403213,17.488215327625817,12.682784763747904,8.676753737201789,7.476670451731083,8.687493484379887,8.633720389659725,4.203373344602564,8.864143511768114,24.902330597704097,18.23333218881681,14.478879573196696,11.206481775375133,7.712669988623811,7.576804430995338,10.673206280809577,6.612860562189922
2020-07-25 14:00:00+00:00,119,2695,4863,13914,15630,14193,12560,8775,5468,4956,0.0,7558,54.0,113.0,340.0,243.0,180.0,165.0,97.0,49.0,47.0,167.0,33.285714285714285,73.0,218.0,166.28571428571428,117.71428571428571,104.0,60.857142857142854,34.57142857142857,27.714285714285715,106.28571428571429,7.424650113363408,14.516640823620245,42.45526276685942,28.77077741482133,23.847566355853385,19.37647672239263,13.359446230294816,11.44865162921322,20.415609688292733,11.091010039024416,4.576570043422419,9.37800690375467,27.221315538751043,19.687939394974737,15.595551331129515,12.213051994720203,8.381626059065672,8.077474327316617,12.038383828354986,7.05877798890861
2020-07-26 14:00:00+00:00,120,2728,4927,14079,15779,14294,12644,8825,5496,4976,0.0,7655,33.0,64.0,165.0,149.0,101.0,84.0,50.0,28.0,20.0,97.0,33.142857142857146,71.0,204.71428571428572,159.57142857142858,113.42857142857143,101.0,58.42857142857143,34.42857142857143,26.714285714285715,104.14285714285714,4.537286180388749,8.221814271784917,20.60328928391707,17.641340883985098,13.381134455228842,9.864388149581702,6.886312489842689,6.542086645264697,8.687493484379887,6.442083675361487,4.556928111905584,9.121075207761393,25.56234938861746,18.89297964277215,15.027752132180625,11.860752417949428,8.047148023844743,8.04409633422853,11.604009154135992,6.916463916551582
2020-07-27 14:00:00+00:00,121,2777,5034,14378,16006,14449,12795,8926,5523,4988,0.0,7811,49.0,107.0,299.0,227.0,155.0,151.0,101.0,27.0,12.0,156.0,36.857142857142854,78.28571428571429,230.28571428571428,176.85714285714286,122.28571428571429,110.28571428571429,67.71428571428571,35.142857142857146,26.714285714285715,115.14285714285714,6.737182510274203,13.745845735640408,37.335657550855785,26.876405239359848,20.53540436198486,17.73241203079568,13.910351229482233,6.308440693648101,5.2124960906279325,10.36046446759167,5.0676183313432785,10.057040671736909,28.755413268982096,20.939578153761794,16.20120381000833,12.951203488906588,9.326034629101242,8.210986299668956,11.604009154135992,7.647009487984328
2020-07-28 14:00:00+00:00,122,2812,5112,14517,16122,14537,12879,8988,5552,5005,0.0,7924,35.0,78.0,139.0,116.0,88.0,84.0,62.0,29.0,17.0,113.0,37.142857142857146,78.42857142857143,219.14285714285714,164.71428571428572,118.0,105.0,68.71428571428571,35.714285714285715,27.285714285714285,115.57142857142857,4.812273221624431,10.020336143737868,17.356710366451352,13.73419827209578,11.65881021841721,9.864388149581702,8.539027487404935,6.775732596881293,7.384369461722904,7.5046954156273,5.106902194376947,10.075392935736428,27.36402230435393,19.50188498488477,15.633404611059442,12.330485186977128,9.463760878898096,8.344498272021296,11.852223253689703,7.675472302455733
2020-07-29 14:00:00+00:00,123,2839,5187,14706,16258,14646,12988,9048,5586,5027,0.0,8026,27.0,75.0,189.0,136.0,109.0,109.0,60.0,34.0,22.0,102.0,38.142857142857146,82.0,227.57142857142858,170.42857142857142,121.42857142857143,111.14285714285714,70.28571428571429,31.857142857142858,20.428571428571427,120.14285714285714,3.712325056681704,9.634938599747949,23.600131361577738,16.102163491422637,14.441026293266772,12.800217956004827,8.263574987811227,7.943962354964276,9.556242832817876,6.774149844194554,5.244395714994788,10.534199535724426,28.416484700675234,20.178446476121017,16.087643970218554,13.051860510841095,9.680187842864582,7.443292458642998,8.87365405904517,7.979075656817394
2020-07-30 14:00:00+00:00,124,2881,5299,14934,16432,14763,13068,9114,5640,5046,0.0,8180,42.0,112.0,228.0,174.0,117.0,80.0,66.0,54.0,19.0,154.0,41.285714285714285,90.0,229.85714285714286,177.28571428571428,126.0,111.57142857142857,71.28571428571429,36.142857142857146,22.428571428571427,131.28571428571428,5.774727865949317,14.388174975623604,28.46999973777632,20.60129740814367,15.500918131304699,9.394655380554003,9.08993248659235,12.616881387296202,8.253118810160894,10.227638000058443,5.676518208365145,11.56192631969754,28.701898231881014,20.99032026560451,16.693296449097367,13.102189021808348,9.817914092661434,8.444632251285553,9.742403407483158,8.719108833073943
2020-07-31 14:00:00+00:00,125,2943,5434,15184,16662,14935,13243,9187,5700,5058,0.0,8377,62.0,135.0,250.0,230.0,172.0,175.0,73.0,60.0,12.0,197.0,43.142857142857146,97.71428571428571,230.0,182.14285714285714,131.71428571428572,121.14285714285714,72.71428571428571,40.142857142857146,21.285714285714285,140.85714285714286,8.524598278306135,17.342889479546308,31.217104975631926,27.231600022258874,22.787674517815457,20.55080864496188,10.054016235170327,14.018757096995781,5.2124960906279325,13.083407052022814,5.931863318083993,12.552948575671612,28.719736577581376,21.565397533155316,17.45036204769589,14.226192433410347,10.014665878085511,9.379216057751938,9.245975208375738,9.35477835626867
2020-08-01 14:00:00+00:00,126,2992,5536,15427,16837,15095,13371,9281,5748,5078,0.0,8528,49.0,102.0,243.0,175.0,160.0,128.0,94.0,48.0,20.0,151.0,42.42857142857143,96.14285714285714,216.14285714285714,172.42857142857142,128.85714285714286,115.85714285714286,72.28571428571429,40.0,17.428571428571427,138.57142857142858,6.737182510274203,13.103516495657214,30.34302603631423,20.719695669110013,21.197836760758566,15.031448608886404,12.946267480904256,11.215005677596624,8.687493484379887,10.028398298758605,5.83365366049982,12.351073671676895,26.98941704464635,20.415242998053703,17.07182924839663,13.605474131480886,9.955640342458286,9.345838064663853,7.570530036388187,9.20297667908784
2020-08-02 14:00:00+00:00,127,3034,5624,15631,17006,15232,13506,9350,5796,5095,0.0,8658,42.0,88.0,204.0,169.0,137.0,135.0,69.0,48.0,17.0,130.0,43.714285714285715,99.57142857142857,221.71428571428572,175.28571428571428,134.0,123.14285714285714,75.0,42.857142857142854,17.0,143.28571428571428,5.774727865949317,11.30499462370426,25.473157660115653,20.009306103311953,18.15064772639952,15.85348095468488,9.503111235982912,11.215005677596624,7.384369461722904,8.633720389659725,6.01043104415133,12.791528007665374,27.68511252696043,20.753523743671824,17.7531882871353,14.461058817924197,10.329468734764035,10.013397926425556,7.384369461722905,9.5160676382733
2020-08-03 14:00:00+00:00,128,3083,5720,15832,17180,15336,13625,9415,5835,5118,0.0,8803,49.0,96.0,201.0,174.0,104.0,119.0,65.0,39.0,23.0,145.0,43.714285714285715,98.0,207.71428571428572,167.71428571428572,126.71428571428571,118.57142857142857,69.85714285714286,44.57142857142857,18.571428571428573,141.71428571428572,6.737182510274203,12.332721407677376,25.09855240040807,20.60129740814367,13.778593894493067,13.97454987857408,8.952206236795496,9.112192113047257,9.99061750703687,9.629918896158923,6.01043104415133,12.589653103670654,25.93695464832504,19.857079767783798,16.787929648922184,13.924221367606824,9.621162307237357,10.41393384348258,8.066958235495608,9.41170398521148
2020-08-04 14:00:00+00:00,129,3109,5797,15990,17303,15442,13733,9465,5878,5137,0.0,8906,26.0,77.0,158.0,123.0,106.0,108.0,50.0,43.0,19.0,103.0,42.42857142857143,97.85714285714286,210.42857142857142,168.71428571428572,129.28571428571428,122.0,68.14285714285714,46.57142857142857,18.857142857142858,140.28571428571428,3.5748315360638627,9.891870295741228,19.729210344599377,14.56298609886018,14.043566854002549,12.682784763747904,6.886312489842689,10.046775919513642,8.253118810160894,6.840563077961167,5.83365366049982,12.571300839671135,26.275883216631904,19.97547802875014,17.12860916829152,14.326849455344854,9.385060164728467,10.881225746715772,8.191065285272467,9.316827936973462
2020-08-05 14:00:00+00:00,130,3128,5852,16114,17395,15526,13821,9521,5908,5161,0.0,8980,19.0,55.0,124.0,92.0,84.0,88.0,56.0,30.0,24.0,74.0,41.285714285714285,95.0,201.14285714285714,162.42857142857142,125.71428571428571,119.0,67.57142857142857,46.0,19.142857142857142,136.28571428571428,2.6123768917389767,7.065621639815163,15.483684067913437,10.892640008903548,11.128864299398247,10.334120918609404,7.712669988623812,7.0093785484978905,10.424992181255865,4.914579298729382,5.676518208365144,12.204255559680735,25.11639074610843,19.23126038839027,16.655443169167444,13.97454987857408,9.306359450558833,10.747713774363431,8.315172335049322,9.051175001907009
