,OBJECTID,DATE,Allegany,Anne_Arundel,Baltimore,Baltimore_City,Calvert,Caroline,Carroll,Cecil,Charles,Dorchester,Frederick,Garrett,Harford,Howard,Kent,Montgomery,Prince_Georges,Queen_Annes,Somerset,St_Marys,Talbot,Washington,Wicomico,Worcester,Unknown,ndate,AADailyCases,AA7Day,AADaily100k1,AA100k7D-County_2019,AADaily100k2,AA100k7D-2019Census,AADaily100k3,AA100k7D-2020Census
715,716,2022/02/28 15:00:00+00,16952.0,88171,130542,110491,10996.0,6001.0,21027,15236.0,27576,7655.0,45052.0,5603.0,37722,43006.0,3020.0,165160,168886,7008.0,5136.0,18700.0,5503.0,34789.0,19454.0,8593.0,0.0,2022-02-28 15:00:00+00:00,33.0,47.142857142857146,5.693287096941152,8.133267281344503,5.697179378282352,8.138827683260503,5.609754853712893,8.013935505304133
716,717,2022/03/01 15:00:00+00,16968.0,88210,130584,110506,11003.0,6003.0,21035,15245.0,27587,7654.0,45067.0,5609.0,37748,43022.0,3021.0,165229,168933,7008.0,5138.0,18702.0,5506.0,34797.0,19464.0,8595.0,0.0,2022-03-01 15:00:00+00:00,39.0,47.42857142857143,6.728430205475907,8.18255981032235,6.733030174333689,8.1881539116439,6.629710281660691,8.062504811396884
717,718,2022/03/02 15:00:00+00,16975.0,88264,130630,110528,11007.0,6004.0,21044,15252.0,27598,7659.0,45091.0,5619.0,37764,43054.0,3022.0,165297,168972,7013.0,5141.0,18710.0,5511.0,34813.0,19476.0,8595.0,0.0,2022-03-02 15:00:00+00:00,54.0,50.142857142857146,9.316287976812795,8.65083883561188,9.322657164462031,8.656753081286173,9.179598851530187,8.523913219278032
718,719,2022/03/03 15:00:00+00,16995.0,88333,130680,110565,11019.0,6005.0,21064,15260.0,27609,7659.0,45126.0,5632.0,37784,43079.0,3024.0,165383,168993,7018.0,5143.0,18712.0,5514.0,34826.0,19491.0,8596.0,0.0,2022-03-03 15:00:00+00:00,69.0,51.57142857142857,11.904145748149682,8.897301480501108,11.912284154590372,8.903384223203156,11.729487421399686,8.766759749741793
719,720,2022/03/04 15:00:00+00,17009.0,88376,130716,110593,11025.0,6006.0,21084,15268.0,27616,7662.0,45158.0,5641.0,37796,43098.0,3024.0,165445,169032,7019.0,5143.0,18725.0,5516.0,34859.0,19502.0,8595.0,0.0,2022-03-04 15:00:00+00:00,43.0,49.714285714285715,7.418525611165743,8.576900042145112,7.423597371701247,8.582763738711076,7.309680566959225,8.451059260138903
720,721,2022/03/05 15:00:00+00,17017.0,88407,130753,110625,11037.0,6008.0,21102,15280.0,27630,7665.0,45187.0,5646.0,37811,43111.0,3025.0,165529,169063,7019.0,5143.0,18736.0,5516.0,34879.0,19506.0,8595.0,0.0,2022-03-05 15:00:00+00:00,31.0,44.57142857142857,5.348239394096233,7.689634520543893,5.351895779598573,7.6948916278099295,5.269769711063627,7.5768117504693615
721,722,2022/03/06 15:00:00+00,17019.0,88430,130779,110650,11040.0,6012.0,21106,15280.0,27642,7666.0,45198.0,5649.0,37820,43125.0,3025.0,165582,169106,7019.0,5143.0,18744.0,5517.0,34882.0,19507.0,8598.0,0.0,2022-03-06 15:00:00+00:00,23.0,41.714285714285715,3.968048582716561,7.196709230765438,3.970761384863457,7.201629343975959,3.9098291404665613,7.0911186895418385
722,723,2022/03/07 15:00:00+00,17024.0,88452,130802,110664,11041.0,6012.0,21121,15288.0,27650,7669.0,45205.0,5653.0,37835,43135.0,3025.0,165635,169129,7019.0,5144.0,18749.0,5518.0,34885.0,19510.0,8597.0,0.0,2022-03-07 15:00:00+00:00,22.0,40.142857142857146,3.795524731294101,6.9256003213872885,3.798119585521568,6.9303350878672765,3.7398365691419286,6.823987506031701
723,724,2022/03/08 15:00:00+00,17039.0,88478,130829,110677,11048.0,6012.0,21131,15299.0,27655,7670.0,45224.0,5653.0,37845,43162.0,3026.0,165707,169163,7019.0,5144.0,18752.0,5518.0,34897.0,19513.0,8595.0,0.0,2022-03-08 15:00:00+00:00,26.0,38.285714285714285,4.485620136983938,6.605198883031293,4.4886867828891255,6.609714603375196,4.419806854440461,6.5082870164288105
724,725,2022/03/09 15:00:00+00,17041.0,88516,130857,110708,11048.0,6014.0,21138,15306.0,27666,7671.0,45236.0,5654.0,37860,43187.0,3027.0,165749,169199,7021.0,5146.0,18757.0,5520.0,34901.0,19515.0,8596.0,0.0,2022-03-09 15:00:00+00:00,38.0,36.0,6.555906354053447,6.21085865120853,6.5603883749918,6.21510477630802,6.459717710336059,6.119732567686792
725,726,2022/03/10 15:00:00+00,17049.0,88564,130889,110755,11052.0,6016.0,21151,15315.0,27681,7675.0,45251.0,5658.0,37895,43201.0,3027.0,165809,169245,7024.0,5147.0,18766.0,5521.0,34901.0,19525.0,8599.0,0.0,2022-03-10 15:00:00+00:00,48.0,33.0,8.28114486827804,5.693287096941153,8.286806368410694,5.697179378282352,8.15964342358239,5.609754853712893
726,727,2022/03/11 15:00:00+00,17050.0,88588,130920,110796,11055.0,6017.0,21157,15319.0,27693,7678.0,45258.0,5661.0,37912,43226.0,3028.0,165884,169290,7033.0,5141.0,18775.0,5522.0,34916.0,19538.0,8605.0,0.0,2022-03-11 15:00:00+00:00,24.0,30.285714285714285,4.14057243413902,5.22500807165162,4.143403184205347,5.22858020864008,4.079821711791195,5.148346445831747
727,728,2022/03/12 15:00:00+00,17057.0,88630,130965,110842,11059.0,6020.0,21169,15324.0,27701,7681.0,45271.0,5667.0,37927,43246.0,3029.0,165947,169326,7037.0,5147.0,18786.0,5524.0,34933.0,19541.0,8603.0,0.0,2022-03-12 15:00:00+00:00,42.0,31.857142857142858,7.246001759743285,5.496116981029771,7.2509555723593575,5.499874464748764,7.139687995634591,5.415477629341884
728,729,2022/03/13 14:00:00+00,17060.0,88647,130987,110867,11061.0,6021.0,21173,15326.0,27703,7682.0,45276.0,5671.0,37940,43267.0,3029.0,165985,169351,7042.0,5149.0,18789.0,5524.0,34941.0,19541.0,8604.0,0.0,2022-03-13 14:00:00+00:00,17.0,31.0,2.9329054741818057,5.348239394096233,2.9349105888121207,5.351895779598573,2.8898737125187632,5.269769711063626
729,730,2022/03/14 14:00:00+00,17060.0,88661,131002,110877,11064.0,6021.0,21174,15328.0,27717,7682.0,45281.0,5677.0,37948,43287.0,3029.0,166010,169368,7042.0,5149.0,18791.0,5526.0,34941.0,19543.0,8604.0,0.0,2022-03-14 14:00:00+00:00,14.0,29.857142857142858,2.415333919914428,5.151069278184852,2.4169851907864524,5.154590866064985,2.3798959985448636,5.075492486692617
730,731,2022/03/15 14:00:00+00,17060.0,88702,131044,110904,11065.0,6022.0,21181,15335.0,27721,7683.0,45290.0,5682.0,37961,43301.0,3030.0,166045,169402,7046.0,5150.0,18792.0,5528.0,34947.0,19546.0,8603.0,0.0,2022-03-15 14:00:00+00:00,41.0,32.0,7.073477908320825,5.520763245518694,7.078313773017468,5.524537578940462,6.9696954243099585,5.43976228238826
731,732,2022/03/16 14:00:00+00,17064.0,88734,131085,110948,11069.0,6023.0,21195,15337.0,27724,7683.0,45306.0,5686.0,37971,43322.0,3030.0,166106,169444,7048.0,5154.0,18793.0,5530.0,34955.0,19560.0,8605.0,0.0,2022-03-16 14:00:00+00:00,32.0,31.142857142857142,5.520763245518693,5.372885658585156,5.524537578940463,5.376558893790273,5.439762282388259,5.2940543641100035
732,733,2022/03/17 14:00:00+00,17068.0,88772,131134,111010,11070.0,6025.0,21210,15347.0,27729,7688.0,45325.0,5694.0,37986,43341.0,3030.0,166166,169472,7049.0,5156.0,18801.0,5533.0,34960.0,19576.0,8606.0,0.0,2022-03-17 14:00:00+00:00,38.0,29.714285714285715,6.555906354053447,5.126423013695929,6.5603883749918,5.1299277518732875,6.459717710336059,5.051207833646241
733,734,2022/03/18 14:00:00+00,17072.0,88814,131189,111050,11072.0,6025.0,21228,15356.0,27749,7690.0,45348.0,5701.0,38009,43371.0,3030.0,166240,169514,7054.0,5158.0,18810.0,5538.0,34966.0,19588.0,8606.0,0.0,2022-03-18 14:00:00+00:00,42.0,32.285714285714285,7.246001759743285,5.570055774496538,7.2509555723593575,5.57386380732386,7.139687995634591,5.488331588481012
734,735,2022/03/19 14:00:00+00,17076.0,88847,131238,111096,11073.0,6026.0,21238,15360.0,27762,7693.0,45368.0,5704.0,38021,43392.0,3030.0,166309,169551,7057.0,5161.0,18818.0,5541.0,34978.0,19592.0,8605.0,0.0,2022-03-19 14:00:00+00:00,33.0,31.0,5.693287096941152,5.348239394096233,5.697179378282352,5.351895779598573,5.609754853712893,5.269769711063627
735,736,2022/03/20 14:00:00+00,17076.0,88859,131255,111118,11075.0,6027.0,21241,15368.0,27772,7697.0,45374.0,5705.0,38026,43422.0,3031.0,166354,169574,7060.0,5161.0,18820.0,5542.0,34980.0,19598.0,8605.0,0.0,2022-03-20 14:00:00+00:00,12.0,30.285714285714285,2.07028621706951,5.2250080716516205,2.0717015921026736,5.228580208640081,2.0399108558955974,5.148346445831746
736,737,2022/03/21 14:00:00+00,17080.0,88879,131274,111139,11076.0,6027.0,21244,15372.0,27777,7699.0,45386.0,5705.0,38030,43431.0,3032.0,166398,169587,7062.0,5163.0,18823.0,5545.0,34981.0,19599.0,8606.0,0.0,2022-03-21 14:00:00+00:00,20.0,31.142857142857142,3.4504770284491832,5.372885658585156,3.4528359868377896,5.376558893790272,3.3998514264926625,5.2940543641100035
737,738,2022/03/22 14:00:00+00,17082.0,88902,131303,111155,11077.0,6027.0,21245,15378.0,27778,7700.0,45385.0,5708.0,38038,43448.0,3032.0,166436,169611,7065.0,5163.0,18825.0,5546.0,34982.0,19603.0,8608.0,0.0,2022-03-22 14:00:00+00:00,23.0,28.571428571428573,3.968048582716561,4.929252897784548,3.970761384863457,4.932622838339698,3.9098291404665613,4.856930609275232
738,739,2022/03/23 14:00:00+00,17082.0,88924,131341,111192,11078.0,6027.0,21255,15381.0,27783,7700.0,45401.0,5708.0,38039,43458.0,3034.0,166490,169641,7064.0,5165.0,18826.0,5547.0,34994.0,19605.0,8608.0,0.0,2022-03-23 14:00:00+00:00,22.0,27.142857142857142,3.795524731294101,4.6827902528953205,3.798119585521568,4.685991696422714,3.7398365691419286,4.614084078811471
739,740,2022/03/24 14:00:00+00,17088.0,88955,131376,111231,11079.0,6028.0,21274,15386.0,27792,7701.0,45426.0,5711.0,38053,43473.0,3034.0,166577,169683,7065.0,5167.0,18829.0,5551.0,35009.0,19610.0,8607.0,0.0,2022-03-24 14:00:00+00:00,31.0,26.142857142857142,5.348239394096233,4.510266401472861,5.351895779598573,4.513349897080824,5.269769711063627,4.444091507486838
740,741,2022/03/25 14:00:00+00,17095.0,88981,131421,111308,11084.0,6032.0,21287,15397.0,27801,7702.0,45442.0,5712.0,38068,43489.0,3035.0,166668,169721,7067.0,5171.0,18829.0,5553.0,35015.0,19610.0,8608.0,0.0,2022-03-25 14:00:00+00:00,26.0,23.857142857142858,4.485620136983938,4.115926169650097,4.4886867828891255,4.118740070013649,4.419806854440461,4.055537058744819
741,742,2022/03/26 14:00:00+00,17097.0,89025,131480,111374,11087.0,6037.0,21296,15401.0,27810,7704.0,45459.0,5713.0,38084,43508.0,3036.0,166750,169755,7068.0,5173.0,18835.0,5555.0,35025.0,19614.0,8611.0,0.0,2022-03-26 14:00:00+00:00,44.0,25.428571428571427,7.591049462588202,4.387035079028247,7.596239171043136,4.390034326122332,7.479673138283857,4.322668242254957
742,743,2022/03/27 14:00:00+00,17097.0,89046,131499,111395,11090.0,6039.0,21306,15403.0,27819,7704.0,45475.0,5714.0,38094,43521.0,3036.0,166801,169784,7068.0,5179.0,18837.0,5555.0,35029.0,19615.0,8616.0,0.0,2022-03-27 14:00:00+00:00,21.0,26.714285714285715,3.6230008798716424,4.608851459428551,3.6254777861796788,4.612002353847617,3.5698439978172956,4.541230119672342
743,744,2022/03/28 14:00:00+00,17097.0,89071,131512,111423,11092.0,6040.0,21310,15406.0,27833,7704.0,45485.0,5715.0,38100,43532.0,3037.0,166851,169812,7069.0,5182.0,18841.0,5556.0,35031.0,19617.0,8618.0,0.0,2022-03-28 14:00:00+00:00,25.0,27.428571428571427,4.313096285561478,4.7320827818731654,4.316044983547236,4.73531792480611,4.249814283115827,4.662653384904223
744,745,2022/03/29 14:00:00+00,17100.0,89098,131536,111466,11095.0,6041.0,21328,15414.0,27836,7704.0,45499.0,5715.0,38108,43560.0,3039.0,166898,169841,7071.0,5183.0,18841.0,5556.0,35040.0,19620.0,8622.0,0.0,2022-03-29 14:00:00+00:00,27.0,28.0,4.6581439884063975,4.830667839828856,4.6613285822310155,4.833970381572905,4.589799425765094,4.759791997089727
