,Date,Acute,ICU,Year,Total,Population,AcuteDaily,Acute7Day,AcuteDaily100k,Acute100k7D,ICUDaily,ICU7Day,ICUDaily100K,ICU100k7D,TotalDaily,Total7Day,TotalDaily100k,Total100k7D
70,2022-07-23,34.0,3,22.0,37.0,590336.0,34.0,29.428571428571427,5.759431916738942,4.985054516169,3,3.142857142857143,0.5081851691240243,4.985054516169,37.0,32.57142857142857,6.267617085862966,5.517438979060835
71,2022-07-24,32.0,2,22.0,34.0,590336.0,32.0,29.571428571428573,5.420641803989592,5.00925380993681,2,2.857142857142857,0.3387901127493495,5.00925380993681,34.0,32.42857142857143,5.759431916738942,5.493239685293025
72,2022-07-25,29.0,2,22.0,31.0,590336.0,29.0,29.857142857142858,4.912456634865568,5.057652397472432,2,2.5714285714285716,0.3387901127493495,5.057652397472432,31.0,32.42857142857143,5.251246747614918,5.493239685293024
73,2022-07-26,32.0,3,22.0,35.0,590336.0,32.0,29.714285714285715,5.420641803989592,5.0334531037046215,3,2.5714285714285716,0.5081851691240243,5.0334531037046215,35.0,32.285714285714285,5.928826973113617,5.469040391525214
74,2022-07-27,28.0,5,22.0,33.0,590336.0,28.0,30.714285714285715,4.743061578490893,5.202848160079297,5,3.142857142857143,0.8469752818733738,5.202848160079297,33.0,33.857142857142854,5.5900368603642665,5.7352326229711315
75,2022-07-28,28.0,4,22.0,32.0,590336.0,28.0,30.571428571428573,4.743061578490893,5.178648866311485,4,3.2857142857142856,0.677580225498699,5.178648866311485,32.0,33.857142857142854,5.420641803989592,5.735232622971131
76,2022-07-29,31.0,5,22.0,36.0,590336.0,31.0,30.571428571428573,5.251246747614918,5.178648866311485,5,3.4285714285714284,0.8469752818733738,5.178648866311485,36.0,34.0,6.098222029488292,5.759431916738941
77,2022-07-30,33.0,3,22.0,36.0,590336.0,33.0,30.428571428571427,5.5900368603642665,5.154449572543675,3,3.4285714285714284,0.5081851691240243,5.154449572543675,36.0,33.857142857142854,6.098222029488292,5.7352326229711315
78,2022-07-31,32.0,1,22.0,33.0,590336.0,32.0,30.428571428571427,5.420641803989592,5.154449572543675,1,3.2857142857142856,0.16939505637467475,5.154449572543675,33.0,33.714285714285715,5.5900368603642665,5.71103332920332
79,2022-08-01,35.0,1,22.0,36.0,590336.0,35.0,31.285714285714285,5.928826973113617,5.299645335150538,1,3.142857142857143,0.16939505637467475,5.299645335150538,36.0,34.42857142857143,6.098222029488292,5.832029798042373
