,OBJECTID,DATE,Allegany,Anne_Arundel,Baltimore,Baltimore_City,Calvert,Caroline,Carroll,Cecil,Charles,Dorchester,Frederick,Garrett,Harford,Howard,Kent,Montgomery,Prince_Georges,Queen_Annes,Somerset,St_Marys,Talbot,Washington,Wicomico,Worcester,Unknown,ndate,AADailyCases,AA7Day,AADaily100k1,AA100k7D-County_2019,AADaily100k2,AA100k7D-2019Census,AADaily100k3,AA100k7D-2020Census
979,980,2022/11/19 10:00:00+00,20658,112863,161967,140392,13933,6995,26403,19120,36088,9070,55313,6768,47068,59771,3765,229754,214249,8412,5932,23136,6827,39775,23536,10313,0,2022-11-19 10:00:00+00:00,64.0,51.0,11.041526491037386,8.798716422545416,11.049075157880926,8.804731766436364,10.879524564776519,8.66962113755629
980,981,2022/11/20 10:00:00+00,20662,112907,162024,140441,13934,6995,26409,19129,36098,9073,55337,6769,47077,59802,3767,229832,214345,8416,5932,23142,6827,39784,23540,10316,0,2022-11-20 10:00:00+00:00,44.0,53.0,7.591049462588202,9.143764125390335,7.596239171043136,9.150015365120142,7.479673138283857,9.009606280205556
981,982,2022/11/21 10:00:00+00,20663,112935,162052,140478,13937,6996,26416,19136,36108,9074,55354,6770,47091,59818,3769,229889,214403,8417,5933,23145,6828,39788,23543,10318,0,2022-11-21 10:00:00+00:00,28.0,54.714285714285715,4.830667839828856,9.439519299257409,4.833970381572905,9.445972735420524,4.759791997089727,9.301022116762068
982,983,2022/11/22 10:00:00+00,20677,112985,162147,140562,13942,6997,26424,19145,36134,9078,55383,6772,47114,59841,3769,230030,214532,8422,5934,23153,6831,39797,23547,10319,0,2022-11-22 10:00:00+00:00,50.0,54.57142857142857,8.626192571122957,9.414873034768485,8.632089967094473,9.421309621228826,8.499628566231655,9.276737463715692
983,984,2022/11/23 10:00:00+00,20690,113025,162217,140642,13945,6999,26439,19159,36156,9079,55405,6775,47136,59872,3770,230169,214654,8426,5936,23165,6834,39808,23553,10322,0,2022-11-23 10:00:00+00:00,40.0,50.714285714285715,6.9009540568983665,8.74942389356757,6.905671973675579,8.755405538052965,6.799702852985325,8.621051831463536
984,985,2022/11/24 10:00:00+00,20693,113078,162304,140734,13952,7001,26454,19180,36181,9082,55437,6776,47161,59907,3771,230323,214782,8430,5940,23177,6844,39814,23564,10322,0,2022-11-24 10:00:00+00:00,53.0,48.857142857142854,9.143764125390335,8.429022455211577,9.15001536512014,8.434785053560885,9.009606280205555,8.305351341860646
985,986,2022/11/25 10:00:00+00,20699,113118,162368,140793,13960,7003,26461,19185,36195,9084,55456,6779,47189,59932,3772,230432,214863,8432,5944,23183,6846,39818,23567,10323,0,2022-11-25 10:00:00+00:00,40.0,45.57142857142857,6.9009540568983665,7.862158371966352,6.905671973675579,7.8675334271518205,6.799702852985325,7.746804321793994
986,987,2022/11/26 10:00:00+00,20702,113143,162413,140827,13964,7003,26467,19191,36200,9087,55471,6779,47201,59939,3774,230488,214913,8439,5945,23189,6849,39820,23569,10326,0,2022-11-26 10:00:00+00:00,25.0,40.0,4.313096285561478,6.900954056898366,4.316044983547236,6.905671973675579,4.249814283115827,6.799702852985325
987,988,2022/11/27 10:00:00+00,20708,113163,162451,140871,13971,7004,26470,19195,36214,9089,55485,6781,47213,59958,3775,230564,214975,8441,5946,23201,6851,39832,23573,10329,0,2022-11-27 10:00:00+00:00,20.0,36.57142857142857,3.4504770284491832,6.309443709164221,3.4528359868377896,6.313757233074814,3.3998514264926625,6.216871179872297
988,989,2022/11/28 10:00:00+00,20710,113192,162490,140923,13975,7007,26474,19204,36236,9090,55495,6782,47232,59973,3777,230649,215033,8447,5946,23208,6852,39833,23578,10331,0,2022-11-28 10:00:00+00:00,29.0,36.714285714285715,5.003191691251316,6.3340899736531435,5.006612180914795,6.3384203472665135,4.929784568414361,6.241155832918673
989,990,2022/11/29 10:00:00+00,20730,113267,162607,141076,13978,7011,26495,19222,36259,9096,55533,6787,47269,60033,3778,230881,215228,8453,5947,23229,6859,39847,23595,10335,0,2022-11-29 10:00:00+00:00,75.0,40.285714285714285,12.939288856684435,6.950246585876212,12.948134950641709,6.954998202058976,12.749442849347483,6.8482721590780775
990,991,2022/11/30 10:00:00+00,20751,113347,162690,141188,13992,7014,26511,19241,36274,9099,55556,6794,47294,60081,3779,231022,215346,8463,5947,23238,6871,39860,23612,10338,0,2022-11-30 10:00:00+00:00,80.0,46.0,13.801908113796733,7.936097165433121,13.811343947351158,7.941522769726915,13.59940570597065,7.819658280933124
991,992,2022/12/01 10:00:00+00,20763,113481,162837,141322,14009,7020,26526,19248,36315,9108,55602,6801,47331,60153,3782,231270,215611,8476,5949,23268,6876,39886,23629,10343,0,2022-12-01 10:00:00+00:00,134.0,57.57142857142857,23.118196090609526,9.932444589035864,23.134001111813188,9.939235019254493,22.779004557500837,9.78671517768959
992,993,2022/12/02 10:00:00+00,20775,113591,162991,141488,14024,7022,26543,19264,36347,9112,55641,6803,47373,60229,3786,231526,215825,8489,5950,23291,6880,39911,23651,10346,0,2022-12-02 10:00:00+00:00,110.0,67.57142857142857,18.977623656470506,11.657683103260455,18.99059792760784,11.665653012673387,18.699182845709643,11.486640890935925
993,994,2022/12/03 10:00:00+00,20790,113675,163105,141601,14038,7026,26558,19269,36377,9119,55672,6807,47405,60274,3787,231733,216033,8491,5952,23306,6888,39929,23667,10352,0,2022-12-03 10:00:00+00:00,84.0,76.0,14.49200351948657,13.111812708106894,14.501911144718715,13.1207767499836,14.279375991269182,12.919435420672118
994,995,2022/12/04 10:00:00+00,20800,113744,163195,141703,14044,7029,26570,19276,36405,9123,55698,6810,47432,60314,3792,231932,216201,8498,5958,23320,6890,39936,23684,10354,0,2022-12-04 10:00:00+00:00,69.0,83.0,11.904145748149682,14.319479668064108,11.912284154590372,14.329269345376826,11.729487421399686,14.10938341994455
995,996,2022/12/05 10:00:00+00,20803,113768,163253,141756,14047,7030,26576,19285,36429,9129,55720,6810,47451,60327,3792,232036,216282,8503,5959,23336,6894,39939,23691,10355,0,2022-12-05 10:00:00+00:00,24.0,82.28571428571429,4.14057243413902,14.196248345619495,4.143403184205347,14.205953774418333,4.079821711791195,13.987960154712669
996,997,2022/12/06 10:00:00+00,20817,113819,163356,141844,14050,7036,26587,19297,36457,9131,55747,6810,47481,60382,3793,232238,216458,8504,5964,23353,6897,39952,23707,10358,0,2022-12-06 10:00:00+00:00,51.0,78.85714285714286,8.798716422545416,13.60473799788535,8.804731766436362,13.614039033817567,8.66962113755629,13.405128481599641
997,998,2022/12/07 10:00:00+00,20825,113888,163434,141969,14061,7037,26603,19306,36484,9140,55789,6815,47510,60435,3795,232421,216614,8507,5966,23368,6901,39965,23722,10361,0,2022-12-07 10:00:00+00:00,69.0,77.28571428571429,11.904145748149682,13.3336290885072,11.912284154590372,13.342744777708885,11.729487421399686,13.137997298089502
998,999,2022/12/08 10:00:00+00,20835,113974,163557,142089,14071,7040,26619,19313,36510,9149,55815,6822,47533,60485,3799,232643,216807,8515,5972,23397,6909,39977,23748,10371,0,2022-12-08 10:00:00+00:00,86.0,70.42857142857143,14.837051222331485,12.150608393038908,14.847194743402493,12.158915296507358,14.61936113391845,11.972333951863446
999,1000,2022/12/09 10:00:00+00,20849,114081,163676,142213,14083,7045,26645,19330,36551,9157,55845,6828,47567,60533,3800,232872,217040,8526,5977,23410,6915,39994,23772,10383,0,2022-12-09 10:00:00+00:00,107.0,70.0,18.460052102203132,12.07666959957214,18.472672529582173,12.084925953932261,18.189205131735743,11.899479992724318
1000,1001,2022/12/10 10:00:00+00,20858,114180,163812,142357,14091,7049,26677,19343,36579,9165,55882,6831,47608,60606,3799,233040,217278,8537,5979,23445,6919,40009,23777,10393,0,2022-12-10 10:00:00+00:00,99.0,72.14285714285714,17.079861290823455,12.446363566905983,17.091538134847056,12.454872666807741,16.82926456113868,12.26374978841996
1001,1002,2022/12/11 10:00:00+00,20862,114233,163905,142431,14100,7052,26698,19353,36607,9169,55899,6831,47633,60629,3800,233185,217387,8542,5981,23465,6922,40013,23786,10401,0,2022-12-11 10:00:00+00:00,53.0,69.85714285714286,9.143764125390335,12.052023335083218,9.15001536512014,12.060262839740561,9.009606280205555,11.875195339677942
1002,1003,2022/12/12 10:00:00+00,20865,114275,163949,142492,14105,7055,26715,19360,36632,9172,55914,6835,47648,60656,3801,233285,217472,8544,5983,23473,6925,40019,23795,10404,0,2022-12-12 10:00:00+00:00,42.0,72.42857142857143,7.246001759743285,12.495656095883827,7.2509555723593575,12.504198895191136,7.139687995634591,12.312319094512713
1003,1004,2022/12/13 10:00:00+00,20873,114356,164090,142618,14127,7063,26738,19374,36663,9178,55962,6841,47699,60697,3804,233498,217704,8550,5991,23494,6930,40035,23809,10417,0,2022-12-13 10:00:00+00:00,81.0,76.71428571428571,13.974431965219193,13.23504403055151,13.983985746693048,13.24409232094209,13.769398277295283,13.040858685903999
1004,1005,2022/12/14 10:00:00+00,20884,114451,164217,142725,14139,7070,26767,19385,36689,9188,55995,6845,47739,60746,3808,233699,217898,8559,5996,23535,6935,40045,23825,10415,0,2022-12-14 10:00:00+00:00,95.0,80.42857142857143,16.38976588513362,13.8758469072635,16.4009709374795,13.885333289926253,16.149294275840145,13.672259665109777
1005,1006,2022/12/15 10:00:00+00,20896,114566,164368,142855,14154,7075,26791,19400,36730,9194,56034,6848,47790,60841,3814,233923,218090,8567,6003,23569,6942,40060,23843,10421,0,2022-12-15 10:00:00+00:00,115.0,84.57142857142857,19.840242913582802,14.590588577442261,19.85380692431729,14.600563601485508,19.549145702332808,14.376514603454686
1006,1007,2022/12/16 10:00:00+00,20904,114674,164489,142981,14166,7078,26815,19409,36777,9200,56063,6852,47834,60896,3817,234139,218275,8573,6005,23583,6946,40073,23853,10427,0,2022-12-16 10:00:00+00:00,108.0,84.71428571428571,18.63257595362559,14.615234841931183,18.645314328924062,14.625226715677206,18.359197703060374,14.400799256501061
1007,1008,2022/12/17 10:00:00+00,20916,114795,164663,143140,14181,7090,26844,19433,36821,9207,56100,6859,47871,60981,3819,234408,218513,8581,6007,23618,6954,40082,23879,10438,0,2022-12-17 10:00:00+00:00,121.0,87.85714285714286,20.875386022117556,15.157452660687483,20.889657720368625,15.167815227894573,20.569101130280604,14.935061623521339
1008,1009,2022/12/18 10:00:00+00,20924,114864,164763,143204,14187,7093,26861,19458,36864,9212,56115,6861,47896,61038,3820,234573,218685,8586,6009,23644,6966,40091,23892,10442,0,2022-12-18 10:00:00+00:00,69.0,90.14285714285714,11.904145748149682,15.551792892510248,11.912284154590372,15.562425054961752,11.729487421399686,15.323616072263357
1009,1010,2022/12/19 10:00:00+00,20930,114915,164842,143254,14191,7093,26870,19469,36894,9218,56129,6864,47916,61069,3823,234717,218822,8587,6011,23659,6968,40093,23906,10447,0,2022-12-19 10:00:00+00:00,51.0,91.42857142857143,8.798716422545416,15.773609272910551,8.804731766436362,15.784393082687037,8.66962113755629,15.542177949680744
1010,1011,2022/12/20 10:00:00+00,20941,114989,164936,143339,14197,7096,26893,19484,36916,9222,56163,6869,47937,61110,3825,234875,218962,8591,6013,23678,6969,40099,23919,10454,0,2022-12-20 10:00:00+00:00,74.0,90.42857142857143,12.766765005261979,15.601085421488092,12.77549315129982,15.611751283345146,12.57945027802285,15.372185378356107
1011,1012,2022/12/21 10:00:00+00,20959,115109,165150,143503,14219,7098,26923,19505,36971,9233,56214,6881,47992,61187,3827,235202,219283,8595,6020,23715,6981,40115,23943,10467,0,2022-12-21 10:00:00+00:00,120.0,94.0,20.7028621706951,16.217242033711162,20.717015921026736,16.22832913813761,20.399108558955973,15.979301704515512
1012,1013,2022/12/22 10:00:00+00,20969,115200,165280,143619,14233,7102,26947,19519,37008,9238,56240,6887,48021,61242,3829,235442,219463,8598,6022,23729,6986,40132,23956,10475,0,2022-12-22 10:00:00+00:00,91.0,90.57142857142857,15.699670479443784,15.625731685977016,15.71040374011194,15.636414397536843,15.469323990541614,15.396470031402485
1013,1014,2022/12/23 10:00:00+00,20981,115303,165441,143752,14252,7108,26981,19540,37071,9244,56290,6892,48058,61303,3832,235706,219667,8604,6024,23757,6994,40143,23975,10480,0,2022-12-23 10:00:00+00:00,103.0,89.85714285714286,17.769956696513294,15.502500363532402,17.782105332214613,15.513098826578352,17.509234846437213,15.275046766170606
1014,1015,2022/12/24 10:00:00+00,20990,115424,165594,143862,14262,7115,27016,19552,37114,9251,56337,6893,48088,61384,3832,235947,219901,8612,6027,23792,6998,40159,23991,10488,0,2022-12-24 10:00:00+00:00,121.0,89.85714285714286,20.875386022117556,15.502500363532402,20.889657720368625,15.513098826578354,20.569101130280604,15.275046766170604
1015,1016,2022/12/25 10:00:00+00,20999,115482,165679,143928,14271,7117,27029,19562,37147,9254,56361,6896,48105,61426,3833,236096,220027,8617,6027,23803,7005,40167,24000,10496,0,2022-12-25 10:00:00+00:00,58.0,88.28571428571429,10.006383382502632,15.23139145415425,10.01322436182959,15.241804570469668,9.859569136828721,15.007915582660464
1016,1017,2022/12/26 10:00:00+00,21004,115540,165744,143971,14280,7118,27042,19571,37172,9257,56376,6898,48121,61454,3835,236203,220124,8618,6028,23817,7006,40171,24011,10502,0,2022-12-26 10:00:00+00:00,58.0,89.28571428571429,10.006383382502632,15.403915305576712,10.01322436182959,15.414446369811557,9.859569136828721,15.177908153985099
1017,1018,2022/12/27 10:00:00+00,21008,115571,165796,144019,14285,7119,27055,19576,37190,9259,56389,6900,48144,61479,3836,236293,220227,8622,6031,23826,7007,40173,24027,10507,0,2022-12-27 10:00:00+00:00,31.0,83.14285714285714,5.348239394096233,14.344125932553036,5.351895779598573,14.353932459568524,5.269769711063627,14.133668072990925
1018,1019,2022/12/28 10:00:00+00,21015,115618,165882,144081,14295,7123,27068,19585,37211,9262,56417,6904,48169,61514,3837,236393,220352,8624,6033,23843,7009,40180,24043,10513,0,2022-12-28 10:00:00+00:00,47.0,72.71428571428571,8.108621016855581,12.544948624861673,8.114164569068805,12.553525123574534,7.989650852257756,12.360888400605464
1019,1020,2022/12/29 10:00:00+00,21041,115764,166071,144251,14319,7129,27089,19602,37259,9273,56490,6916,48247,61594,3838,236718,220685,8632,6039,23882,7014,40206,24075,10528,0,2022-12-29 10:00:00+00:00,146.0,80.57142857142857,25.18848230767904,13.900493171752425,25.205702703915858,13.909996404117951,24.818915413396432,13.696544318156153
1020,1021,2022/12/30 10:00:00+00,21062,115893,166263,144396,14341,7137,27133,19632,37339,9290,56573,6929,48302,61658,3843,236964,220968,8638,6041,23920,7023,40239,24106,10544,0,2022-12-30 10:00:00+00:00,129.0,84.28571428571429,22.255576833497233,14.541296048464416,22.270792115103742,14.551237373102111,21.929041700877672,14.327945297361934
1021,1022,2022/12/31 10:00:00+00,21078,115999,166420,144520,14357,7142,27154,19665,37389,9300,56635,6935,48335,61726,3849,237185,221218,8644,6047,23946,7035,40255,24128,10554,0,2022-12-31 10:00:00+00:00,106.0,82.14285714285714,18.28752825078067,14.171602081130574,18.30003073024028,14.181290660226633,18.01921256041111,13.96367550166629
1022,1023,2023/01/01 10:00:00+00,21088,116073,166514,144597,14371,7147,27169,19676,37433,9304,56664,6939,48364,61760,3849,237362,221401,8651,6047,23966,7039,40267,24141,10561,0,2023-01-01 10:00:00+00:00,74.0,84.42857142857143,12.766765005261979,14.56594231295334,12.77549315129982,14.57590048729381,12.57945027802285,14.35222995040831
1023,1024,2023/01/02 10:00:00+00,21092,116128,166583,144656,14380,7152,27184,19688,37453,9310,56679,6942,48391,61800,3851,237466,221508,8653,6052,23980,7041,40269,24149,10566,0,2023-01-02 10:00:00+00:00,55.0,84.0,9.488811828235253,14.49200351948657,9.49529896380392,14.501911144718715,9.349591422854822,14.27937599126918
1024,1025,2023/01/03 10:00:00+00,21107,116157,166631,144710,14388,7156,27203,19699,37468,9311,56703,6947,48408,61817,3852,237557,221589,8658,6053,23990,7042,40273,24157,10567,0,2023-01-03 10:00:00+00:00,29.0,83.71428571428571,5.003191691251316,14.442710990508724,5.006612180914795,14.452584916335317,4.929784568414361,14.230806685176429
1025,1026,2023/01/04 10:00:00+00,21138,116242,166825,144856,14403,7161,27236,19721,37526,9319,56761,6952,48469,61893,3855,237854,221880,8663,6061,24017,7046,40292,24188,10585,0,2023-01-04 10:00:00+00:00,85.0,89.14285714285714,14.66452737090903,15.37926904108779,14.674552944060604,15.389783255619859,14.449368562593815,15.153623500938723
1026,1027,2023/01/05 10:00:00+00,21149,116360,166990,144981,14410,7168,27259,19729,37569,9325,56829,6960,48526,61975,3857,238121,222112,8672,6065,24050,7053,40309,24212,10595,0,2023-01-05 10:00:00+00:00,118.0,85.14285714285714,20.357814467850183,14.689173635397951,20.371732322342957,14.699216058252304,20.059123416306708,14.473653215640192
1027,1028,2023/01/06 10:00:00+00,21161,116451,167174,145137,14424,7171,27312,19751,37623,9342,56874,6965,48571,62042,3858,238377,222402,8687,6072,24068,7059,40343,24232,10603,0,2023-01-06 10:00:00+00:00,91.0,79.71428571428571,15.699670479443784,13.752615584818887,15.71040374011194,13.76201771896776,15.469323990541614,13.550836399877896
1028,1029,2023/01/07 10:00:00+00,21178,116577,167335,145273,14442,7178,27341,19775,37673,9352,56928,6973,48638,62106,3860,238660,222709,8694,6075,24086,7066,40376,24249,10615,0,2023-01-07 10:00:00+00:00,126.0,82.57142857142857,21.738005279229853,14.245540874597342,21.752866717078074,14.25528000280173,21.419063986903772,14.03652946080542
1029,1030,2023/01/08 10:00:00+00,21196,116657,167435,145354,14450,7183,27351,19788,37698,9356,56958,6982,48668,62146,3862,238818,222877,8698,6075,24098,7070,40396,24258,10620,0,2023-01-08 10:00:00+00:00,80.0,83.42857142857143,13.801908113796733,14.393418461530876,13.811343947351158,14.40325868795192,13.59940570597065,14.182237379083675
1030,1031,2023/01/09 10:00:00+00,21202,116722,167508,145408,14458,7187,27361,19799,37710,9359,56994,6984,48690,62169,3864,238929,222979,8700,6077,24106,7071,40400,24270,10623,0,2023-01-09 10:00:00+00:00,65.0,84.85714285714286,11.214050342459846,14.639881106420107,11.221716957222815,14.649889829868906,11.049517136101153,14.425083909547439
1031,1032,2023/01/10 10:00:00+00,21239,116819,167672,145597,14472,7193,27379,19821,37763,9371,57054,6992,48749,62244,3868,239250,223295,8706,6082,24128,7074,40423,24299,10633,0,2023-01-10 10:00:00+00:00,97.0,94.57142857142857,16.734813587978536,16.31582709166685,16.746254536163278,16.326981594904403,16.489279418489414,16.076440316701017
1032,1033,2023/01/11 10:00:00+00,21248,116911,167806,145682,14481,7196,27388,19837,37791,9374,57094,6994,48774,62289,3868,239428,223456,8715,6085,24139,7078,40436,24313,10639,0,2023-01-11 10:00:00+00:00,92.0,95.57142857142857,15.872194330866243,16.48835094308931,15.883045539453828,16.499623394246292,15.639316561866245,16.24643288802565
1033,1034,2023/01/12 10:00:00+00,21256,117018,167940,145791,14491,7205,27405,19848,37809,9385,57131,6996,48808,62337,3869,239625,223629,8718,6089,24157,7085,40454,24332,10644,0,2023-01-12 10:00:00+00:00,107.0,94.0,18.460052102203132,16.217242033711162,18.472672529582173,16.22832913813761,18.189205131735743,15.979301704515512
1034,1035,2023/01/13 10:00:00+00,21265,117118,168088,145929,14498,7208,27425,19866,37835,9389,57160,7000,48843,62404,3869,239824,223829,8719,6094,24168,7092,40473,24342,10657,0,2023-01-13 10:00:00+00:00,100.0,95.28571428571429,17.252385142245913,16.439058414111464,17.264179934188945,16.4502971658629,16.99925713246331,16.1978635819329
1035,1036,2023/01/14 10:00:00+00,21272,117203,168191,146026,14501,7210,27441,19875,37859,9395,57199,7002,48880,62439,3870,239987,223975,8724,6097,24175,7099,40487,24352,10664,0,2023-01-14 10:00:00+00:00,85.0,89.42857142857143,14.66452737090903,15.428561570065634,14.674552944060604,15.439109484003257,14.449368562593815,15.202192807031476
1036,1037,2023/01/15 10:00:00+00,21287,117241,168260,146094,14506,7214,27454,19880,37867,9404,57222,7007,48895,62474,3872,240082,224084,8724,6099,24181,7100,40500,24365,10672,0,2023-01-15 10:00:00+00:00,38.0,83.42857142857143,6.555906354053447,14.39341846153088,6.5603883749918,14.40325868795192,6.459717710336059,14.182237379083677
1037,1038,2023/01/16 10:00:00+00,21288,117266,168310,146132,14506,7214,27471,19884,37875,9406,57250,7007,48917,62489,3873,240158,224141,8726,6100,24184,7101,40504,24373,10675,0,2023-01-16 10:00:00+00:00,25.0,77.71428571428571,4.313096285561478,13.407567881973966,4.316044983547236,13.416734120283982,4.249814283115827,13.21085125722863
1038,1039,2023/01/17 10:00:00+00,21299,117298,168359,146179,14510,7215,27484,19890,37884,9408,57265,7013,48931,62512,3873,240251,224210,8726,6103,24188,7104,40512,24384,10678,0,2023-01-17 10:00:00+00:00,32.0,68.42857142857143,5.520763245518693,11.805560690193989,5.524537578940463,11.813631697823578,5.439762282388259,11.63234880921418
1039,1040,2023/01/18 10:00:00+00,21319,117366,168546,146307,14520,7219,27510,19914,37921,9415,57324,7023,48975,62575,3876,240468,224388,8727,6109,24202,7113,40526,24403,10683,0,2023-01-18 10:00:00+00:00,68.0,65.0,11.731621896727223,11.214050342459846,11.739642355248483,11.221716957222815,11.559494850075053,11.049517136101153
1040,1041,2023/01/19 10:00:00+00,21330,117425,168676,146388,14529,7222,27527,19931,37938,9419,57368,7025,48998,62625,3877,240612,224567,8730,6113,24215,7116,40539,24416,10691,0,2023-01-19 10:00:00+00:00,59.0,58.142857142857146,10.178907233925091,10.031029646991554,10.185866161171479,10.037887476021286,10.029561708153354,9.883853789875099
1041,1042,2023/01/20 10:00:00+00,21341,117498,168764,146461,14539,7226,27549,19950,37956,9423,57396,7026,49023,62653,3878,240755,224662,8731,6117,24220,7120,40559,24431,10697,0,2023-01-20 10:00:00+00:00,73.0,54.285714285714285,12.59424115383952,9.365580505790641,12.602851351957929,9.371983392845427,12.409457706698216,9.22816815762294
1042,1043,2023/01/21 10:00:00+00,21363,117571,168928,146573,14545,7231,27566,19964,37987,9431,57434,7029,49072,62701,3881,240979,224876,8732,6119,24239,7124,40573,24449,10707,0,2023-01-21 10:00:00+00:00,73.0,52.57142857142857,12.59424115383952,9.069825331923568,12.602851351957929,9.076026022545046,12.409457706698216,8.936752321066425
1043,1044,2023/01/22 10:00:00+00,21368,117601,168991,146653,14548,7237,27577,19974,38005,9436,57454,7033,49092,62728,3883,241101,224991,8733,6119,24246,7128,40581,24466,10710,0,2023-01-22 10:00:00+00:00,30.0,51.42857142857143,5.175715542673775,8.872655216012186,5.179253980256684,8.878721109011456,5.099777139738993,8.742475096695417
1044,1045,2023/01/23 10:00:00+00,21376,117657,169049,146706,14553,7241,27586,19979,38013,9437,57475,7034,49109,62759,3884,241199,225086,8733,6123,24250,7130,40583,24477,10711,0,2023-01-23 10:00:00+00:00,56.0,55.857142857142854,9.661335679657713,9.63668941516879,9.66794076314581,9.643277648954111,9.519583994179454,9.495299341133078
1045,1046,2023/01/24 10:00:00+00,21398,117722,169149,146823,14561,7249,27601,19987,38048,9445,57517,7044,49149,62801,3889,241410,225264,8737,6126,24262,7133,40600,24494,10714,0,2023-01-24 10:00:00+00:00,65.0,60.57142857142857,11.214050342459846,10.450016143303241,11.221716957222815,10.45716041728016,11.049517136101153,10.296692891663492
1046,1047,2023/01/25 10:00:00+00,21408,117795,169239,146921,14564,7252,27624,19998,38069,9445,57547,7051,49175,62845,3894,241681,225467,8739,6130,24274,7135,40606,24505,10718,0,2023-01-25 10:00:00+00:00,73.0,61.285714285714285,12.59424115383952,10.573247465747855,12.602851351957929,10.580475988238655,12.409457706698216,10.41811615689537
1047,1048,2023/01/26 10:00:00+00,21420,117868,169375,147020,14568,7255,27639,20010,38107,9447,57570,7058,49211,62901,3898,241853,225667,8742,6132,24288,7140,40633,24526,10721,0,2023-01-26 10:00:00+00:00,73.0,63.285714285714285,12.59424115383952,10.918295168592774,12.602851351957929,10.925759586922434,12.409457706698216,10.758101299544638
1048,1049,2023/01/27 10:00:00+00,21431,117940,169488,147126,14572,7258,27666,20016,38126,9449,57596,7065,49242,62947,3899,242012,225833,8745,6134,24301,7144,40641,24548,10727,0,2023-01-27 10:00:00+00:00,72.0,63.142857142857146,12.42171730241706,10.893648904103852,12.43020955261604,10.901096472730734,12.239465135373585,10.73381664649826
1049,1050,2023/01/28 10:00:00+00,21438,118002,169588,147213,14578,7259,27679,20026,38137,9453,57634,7067,49279,63014,3902,242157,225982,8749,6138,24307,7150,40647,24560,10736,0,2023-01-28 10:00:00+00:00,62.0,61.57142857142857,10.696478788192467,10.6225399947257,10.703791559197146,10.629802216622052,10.539539422127254,10.466685462988124
1050,1051,2023/01/29 10:00:00+00,21439,118029,169630,147249,14580,7261,27685,20037,38151,9457,57643,7069,49291,63035,3902,242232,226062,8749,6139,24311,7151,40653,24567,10738,0,2023-01-29 10:00:00+00:00,27.0,61.142857142857146,4.6581439884063975,10.548601201258933,4.6613285822310155,10.555812874046953,4.589799425765094,10.393831503848997
1051,1052,2023/01/30 10:00:00+00,21440,118051,169684,147291,14583,7261,27692,20044,38163,9457,57664,7074,49300,63074,3903,242291,226129,8751,6140,24313,7151,40655,24573,10739,0,2023-01-30 10:00:00+00:00,22.0,56.285714285714285,3.795524731294101,9.710628208635557,3.798119585521568,9.717266991529206,3.7398365691419286,9.568153300272206
1052,1053,2023/01/31 10:00:00+00,21447,118109,169795,147388,14587,7265,27708,20059,38190,9458,57696,7081,49322,63115,3905,242420,226275,8757,6143,24322,7153,40673,24589,10739,0,2023-01-31 10:00:00+00:00,58.0,55.285714285714285,10.006383382502632,9.538104357213099,10.01322436182959,9.544625192187317,9.859569136828721,9.398160728947573
1053,1054,2023/02/01 10:00:00+00,21461,118180,169875,147463,14593,7265,27722,20068,38211,9463,57723,7085,49343,63159,3908,242567,226397,8761,6145,24333,7156,40688,24598,10742,0,2023-02-01 10:00:00+00:00,71.0,55.0,12.2491934509946,9.488811828235255,12.25756775327415,9.49529896380392,12.06947256404895,9.349591422854823
1054,1055,2023/02/02 10:00:00+00,21465,118225,169961,147523,14599,7266,27736,20084,38222,9464,57744,7091,49366,63202,3909,242678,226497,8763,6145,24344,7161,40699,24607,10745,0,2023-02-02 10:00:00+00:00,45.0,51.0,7.763573314010662,8.798716422545416,7.768880970385025,8.804731766436362,7.64966570960849,8.66962113755629
1055,1056,2023/02/03 10:00:00+00,21479,118278,170076,147613,14612,7266,27754,20095,38245,9467,57776,7095,49402,63257,3911,242835,226649,8766,6145,24360,7165,40710,24621,10750,0,2023-02-03 10:00:00+00:00,53.0,48.285714285714285,9.143764125390335,8.330437397255885,9.15001536512014,8.33613259679409,9.009606280205555,8.208212729675141
1056,1057,2023/02/04 10:00:00+00,21498,118357,170177,147702,14620,7269,27767,20107,38266,9471,57822,7100,49438,63313,3911,242977,226790,8770,6148,24375,7166,40724,24644,10755,0,2023-02-04 10:00:00+00:00,79.0,50.714285714285715,13.629384262374273,8.749423893567572,13.638702148009267,8.755405538052965,13.429413134646015,8.621051831463536
1057,1058,2023/02/05 10:00:00+00,21499,118398,170238,147751,14623,7270,27779,20117,38279,9472,57845,7103,49455,63355,3912,243060,226897,8770,6152,24381,7167,40732,24649,10759,0,2023-02-05 10:00:00+00:00,41.0,52.714285714285715,7.073477908320825,9.09447159641249,7.078313773017468,9.100689136736744,6.9696954243099585,8.961036974112803
1058,1059,2023/02/06 10:00:00+00,21501,118425,170281,147775,14632,7272,27786,20127,38285,9474,57855,7103,49466,63375,3914,243127,226951,8771,6152,24389,7168,40735,24655,10762,0,2023-02-06 10:00:00+00:00,27.0,53.42857142857143,4.6581439884063975,9.217702918857103,4.6613285822310155,9.224004707695238,4.589799425765094,9.082460239344684
