,OBJECTID,DATE,Count_,Daily Reported,7-Day Avg,Daily100k,7Day,100k7D,100k7DDiff,TotalNewCasesPast7Days,TotalNewCasesPast7Days100k
415,416,2021-04-23,441155,1163,1113.71,19.236876579640338,1113.7142857142858,18.421654565148764,-0.9475479066989045,7796.0,128.95158195604134
416,417,2021-04-24,442351,1196,1070.29,19.782720884995566,1070.2857142857142,17.703314007451837,-0.7183405576969264,7492.0,123.92319805216286
417,418,2021-04-25,443257,906,1032.71,14.985907292479919,1032.7142857142858,17.081854906549566,-0.6214591009022712,7229.0,119.57298434584695
418,419,2021-04-26,443814,557,1022.14,9.213190244935227,1022.1428571428571,16.906995691847023,-0.1748592147025434,7155.0,118.34896984292916
419,420,2021-04-27,444491,677,986.71,11.198078628045149,986.7142857142857,16.320981026357426,-0.5860146654895964,6907.0,114.246867184502
420,421,2021-04-28,445493,1002,957.71,16.573817998967858,957.7142857142857,15.841299667105861,-0.47968135925156474,6704.0,110.88909766974105
421,422,2021-04-29,446459,966,923.86,15.97835148403488,923.8571428571429,15.281277587585564,-0.5600220795202979,6467.0,106.96894311309894
422,423,2021-04-30,447401,942,892.29,15.581373807412897,892.2857142857143,14.759062905838785,-0.5222146817467781,6246.0,103.31344034087151
423,424,2021-05-01,448340,939,855.57,15.53175159783515,855.5714285714286,14.151781579101582,-0.607281326737203,5989.0,99.06247105371108
424,425,2021-05-02,448989,649,818.86,10.734938005319501,818.8571428571429,13.544500252364381,-0.6072813267372013,5732.0,94.81150176655066
425,426,2021-05-03,449509,520,813.57,8.601182993476334,813.5714285714286,13.45707064501311,-0.0874296073512717,5695.0,94.19949451509176
426,427,2021-05-04,450010,501,788.43,8.286908999483929,788.4285714285714,13.041189269504363,-0.4158813755087465,5519.0,91.28832488653055
427,428,2021-05-05,450689,679,742.29,11.231160101096982,742.2857142857143,12.277952426951384,-0.7632368425529794,5196.0,85.94566698865967
428,429,2021-05-06,451267,578,686.86,9.560545711979463,686.8571428571429,11.361123030943464,-0.9168293960079197,4808.0,79.52786121660425
429,430,2021-05-07,452035,768,662.0,12.703285651903506,662.0,10.94996758015641,-0.41115545078705473,4634.0,76.64977306109486
430,431,2021-05-08,452691,656,621.57,10.850723161000914,621.5714285714286,10.281249232037235,-0.6687183481191745,4351.0,71.96874462426064
431,432,2021-05-09,453125,434,590.86,7.178679652247554,590.8571428571429,9.773212324455526,-0.5080369075817082,4136.0,68.41248627118868
432,433,2021-05-10,453401,276,556.0,4.565243281152823,556.0,9.19664950840931,-0.5765628160462164,3892.0,64.37654655886517
433,434,2021-05-11,453800,399,541.43,6.599753873840495,541.4285714285714,8.955627347603107,-0.2410221608062031,3790.0,62.689391433221736
434,435,2021-05-12,454271,471,511.71,7.790686903706448,511.7142857142857,8.464131176547316,-0.49149617105579146,3582.0,59.248918235831205
435,436,2021-05-13,454745,474,496.86,7.840309113284197,496.85714285714283,8.21838309101942,-0.24574808552789484,3478.0,57.52868163713593
436,437,2021-05-14,455257,512,460.29,8.468857101269005,460.2857142857143,7.6134647266430635,-0.6049183643763572,3222.0,53.29425308650144
437,438,2021-05-15,455635,378,420.57,6.2523984067962575,420.57142857142856,6.956561190328111,-0.6569035363149522,2944.0,48.69592833229678
438,439,2021-05-16,456004,369,411.29,6.103531778063014,411.2857142857143,6.802968636873177,-0.15359255345493406,2879.0,47.62078045811224
439,440,2021-05-17,456216,212,402.14,3.5066361434941973,402.14285714285717,6.651739045779088,-0.15122959109408907,2815.0,46.56217332045362
440,441,2021-05-18,456428,212,375.43,3.5066361434941973,375.42857142857144,6.209865084301045,-0.44187396147804314,2628.0,43.46905559010732
441,442,2021-05-19,456765,337,356.29,5.5742282092337,356.2857142857143,5.893228127947795,-0.31663695635324984,2494.0,41.25259689563457
442,443,2021-05-20,457084,319,334.14,5.276494951767212,334.14285714285717,5.526968962016797,-0.36625916593099817,2339.0,38.68878273411759
443,444,2021-05-21,457527,443,324.29,7.327546280980799,324.2857142857143,5.363924559118482,-0.1630444028983149,2270.0,37.547471913829376
444,445,2021-05-22,458048,521,344.71,8.61772373000225,344.7142857142857,5.701828176719339,0.3379036176008565,2413.0,39.91279723703537
445,446,2021-05-23,458292,244,326.86,4.03593971232351,326.85714285714283,5.4064578816136954,-0.29537029510564317,2288.0,37.845205171295866
446,447,2021-05-24,458520,228,329.14,3.771287927908854,329.14285714285717,5.444265279387218,0.03780739777352249,2304.0,38.10985695571052
447,448,2021-05-25,458680,160,321.71,2.6465178441465644,321.7142857142857,5.32139123662327,-0.12287404276394831,2252.0,37.24973865636289
448,449,2021-05-26,458878,198,301.86,3.2750658321313733,301.85714285714283,4.992939468465795,-0.3284517681574748,2113.0,34.95057627926056
449,450,2021-05-27,459095,217,287.29,3.589339826123777,287.2857142857143,4.75191730765959,-0.24102216080620487,2011.0,33.26342115361713
450,451,2021-05-28,459343,248,259.43,4.1021026584271745,259.42857142857144,4.291139647294786,-0.46077766036480394,1816.0,30.0379775310635
451,452,2021-05-29,459528,185,211.43,3.0600362572944646,211.42857142857142,3.497184294050817,-0.7939553532439692,1480.0,24.480290058355717
452,453,2021-05-30,459777,249,212.14,4.11864339495309,212.14285714285714,3.5089991058550427,0.011814811804225833,1485.0,24.562993740985302
453,454,2021-05-31,459894,117,196.29,1.9352661735321752,196.28571428571428,3.246710283801231,-0.26228882205381154,1374.0,22.72697198660862
454,455,2021-06-01,459995,101,187.86,1.6706143891175185,187.85714285714286,3.1072955045113675,-0.13941477928986368,1315.0,21.751068531579577
455,456,2021-06-02,460060,65,168.86,1.0751478741845417,168.85714285714286,2.793021510518963,-0.3142739939924044,1182.0,19.551150573632743
456,457,2021-06-03,460194,134,157.0,2.2164586944727476,157.0,2.596895634568816,-0.19612587595014697,1099.0,18.178269441981712
457,458,2021-06-04,460339,145,142.29,2.3984067962578237,142.28571428571428,2.353510511401766,-0.2433851231670503,996.0,16.47457357981236
458,459,2021-06-05,460471,132,134.71,2.1833772214209155,134.71428571428572,2.228273506276973,-0.12523700512479286,943.0,15.597914543938812
459,460,2021-06-06,460575,104,114.0,1.7202365986952668,114.0,1.8856439639544271,-0.34262954232254583,798.0,13.19950774768099
460,461,2021-06-07,460659,84,109.29,1.3894218681769461,109.28571428571429,1.8076662060465372,-0.07797775790788997,765.0,12.65366344232576
461,462,2021-06-08,460737,78,106.0,1.29017744902145,106.0,1.7533180717470989,-0.0543481342994383,742.0,12.27322650222969
462,463,2021-06-09,460863,126,114.71,2.0841328022654193,114.71428571428571,1.8974587757586525,0.14414070401155366,803.0,13.282211430310568
463,464,2021-06-10,460984,121,112.86,2.0014291196358394,112.85714285714286,1.8667402650676659,-0.030718510690986633,790.0,13.067181855473661
464,465,2021-06-11,461097,113,108.29,1.869103227428511,108.28571428571429,1.7911254695206211,-0.07561479554704476,758.0,12.537878286644348
465,466,2021-06-12,461183,86,101.71,1.4225033412287782,101.71428571428571,1.6824292009217443,-0.10869626859887682,712.0,11.77700440645221
466,467,2021-06-13,461265,82,98.57,1.3563403951251143,98.57142857142857,1.630444028983151,-0.05198517193859331,690.0,11.413108202882057
467,468,2021-06-14,461325,60,95.14,0.9924441915549616,95.14285714285714,1.5737329323228677,-0.05671109666028329,666.0,11.016130526260074
468,469,2021-06-15,461392,67,93.57,1.1082293472363738,93.57142857142857,1.547740346353571,-0.025992585969296655,655.0,10.834182424474996
469,470,2021-06-16,461470,78,86.71,1.29017744902145,86.71428571428571,1.434318153033004,-0.11342219332056702,607.0,10.040227071231028
470,471,2021-06-17,461549,79,80.71,1.306718185547366,80.71428571428571,1.3350737338775078,-0.0992444191554962,565.0,9.345516137142555
471,472,2021-06-18,461635,86,76.86,1.4225033412287782,76.85714285714286,1.271273750134689,-0.06379998374281892,538.0,8.898916250942822
472,473,2021-06-19,461697,62,73.43,1.0255256646067936,73.42857142857143,1.2145626534744054,-0.05671109666028351,514.0,8.501938574320837
473,474,2021-06-20,461739,42,67.71,0.6947109340884731,67.71428571428571,1.1200441590405994,-0.094518494433806,474.0,7.840309113284197
474,475,2021-06-21,461779,40,64.86,0.6616294610366411,64.85714285714286,1.0727849118236965,-0.04725924721690289,454.0,7.509494382765875
475,476,2021-06-22,461828,49,62.29,0.8104960897698853,62.285714285714285,1.0302515893284838,-0.04253332249521269,436.0,7.211761125299387
476,477,2021-06-23,461887,59,59.57,0.9759034550290455,59.57142857142857,0.9853553044724261,-0.04489628485605768,417.0,6.897487131306982
477,478,2021-06-24,461953,66,57.71,1.0916886107104578,57.714285714285715,0.9546367937814393,-0.030718510690986855,404.0,6.682457556470074
478,479,2021-06-25,462017,64,54.57,1.0586071376586257,54.57142857142857,0.902651621842846,-0.05198517193859331,382.0,6.3185613528999225
479,480,2021-06-26,462078,61,54.43,1.0089849280808776,54.42857142857143,0.9002886594820009,-0.0023629623608451,381.0,6.302020616374006
480,481,2021-06-27,462144,66,57.86,1.0916886107104578,57.857142857142854,0.9569997561422844,0.05671109666028351,405.0,6.698998292995991
481,482,2021-06-28,462181,37,57.43,0.6120072514588929,57.42857142857143,0.9499108690597489,-0.007088887082535522,402.0,6.649376083418243
482,483,2021-06-29,462217,36,55.57,0.5954665149329769,55.57142857142857,0.919192358368762,-0.030718510690986855,389.0,6.434346508581334
483,484,2021-06-30,462279,62,56.0,1.0255256646067936,56.0,0.9262812454512975,0.007088887082535522,392.0,6.483968718159082
484,485,2021-07-01,462354,75,57.29,1.240555239443702,57.285714285714285,0.9475479066989038,0.021266661247606233,401.0,6.632835346892326
485,486,2021-07-02,462439,85,60.29,1.4059626047028622,60.285714285714285,0.9971701162766519,0.0496222095777481,422.0,6.980190813936563
486,487,2021-07-03,462535,96,65.29,1.5879107064879383,65.28571428571429,1.0798737989062321,0.08270368262958028,457.0,7.559116592343623
487,488,2021-07-04,462596,61,64.57,1.0089849280808776,64.57142857142857,1.0680589871020063,-0.011814811804225833,452.0,7.476412909714044
488,489,2021-07-05,462634,38,64.71,0.6285479879848089,64.71428571428571,1.0704219494628513,0.002362962360844989,453.0,7.492953646239959
489,490,2021-07-06,462681,47,66.29,0.7774146167180532,66.28571428571429,1.096414535432148,0.025992585969296655,464.0,7.674901748025035
490,491,2021-07-07,462736,55,65.29,0.9097405089253814,65.28571428571429,1.079873798906232,-0.016540736525916033,457.0,7.559116592343623
491,492,2021-07-08,462835,99,68.71,1.6375329160656866,68.71428571428571,1.1365848955665154,0.05671109666028351,481.0,7.956094268965609
492,493,2021-07-09,462980,145,77.29,2.3984067962578237,77.28571428571429,1.2783626372172243,0.1417777416507089,541.0,8.94853846052057
493,494,2021-07-10,463107,127,81.71,2.1006735387913356,81.71428571428571,1.3516144704034239,0.07325183318619954,572.0,9.461301292823967
494,495,2021-07-11,463186,79,84.29,1.306718185547366,84.28571428571429,1.3941477928986363,0.04253332249521247,590.0,9.759034550290457
495,496,2021-07-12,463265,79,90.14,1.306718185547366,90.14285714285714,1.4910292496932875,0.09688145679465121,631.0,10.437204747853013
496,497,2021-07-13,463383,118,100.29,1.951806910058091,100.28571428571429,1.6587995773132929,0.16777032762000532,702.0,11.61159704119305
497,498,2021-07-14,463487,104,107.29,1.7202365986952668,107.28571428571429,1.7745847329947053,0.11578515568141245,751.0,12.422093130962935
498,499,2021-07-15,463665,178,118.57,2.9442511016130526,118.57142857142857,1.9612587595014719,0.18667402650676657,830.0,13.728811316510303
499,500,2021-07-16,463848,183,124.0,3.026954784242633,124.0,2.0510513292135872,0.08979256971211536,868.0,14.357359304495109
500,501,2021-07-17,464031,183,132.0,3.026954784242633,132.0,2.1833772214209155,0.13232589220732827,924.0,15.283640549946409
501,502,2021-07-18,464197,166,144.43,2.74576226330206,144.42857142857142,2.3889549468144433,0.2055777253935278,1011.0,16.722684627701103
502,503,2021-07-19,464336,139,153.0,2.2991623771023275,153.0,2.5307326884651524,0.1417777416507091,1071.0,17.715128819256066
503,504,2021-07-20,464491,155,158.29,2.563814161516984,158.28571428571428,2.6181622958164223,0.08742960735126992,1108.0,18.327136070714957
504,505,2021-07-21,464735,244,178.29,4.03593971232351,178.28571428571428,2.948977026334743,0.33081473051832067,1248.0,20.6428391843432
505,506,2021-07-22,465038,303,196.14,5.011843167352556,196.14285714285714,3.244347321440386,0.29537029510564317,1373.0,22.710431250082703
506,507,2021-07-23,465326,288,211.14,4.763732119463815,211.14285714285714,3.492458369329126,0.24811104788873983,1478.0,24.447208585303883
507,508,2021-07-24,465643,317,230.29,5.2434134787153805,230.28571428571428,3.809095325682376,0.31663695635324984,1612.0,26.663667279776632
508,509,2021-07-25,465949,306,250.29,5.061465376930304,250.28571428571428,4.139910056200697,0.3308147305183211,1752.0,28.979370393404878
509,510,2021-07-26,466205,256,267.0,4.234428550634503,267.0,4.416376652419578,0.2764665962188815,1869.0,30.914636566937055
510,511,2021-07-27,466514,309,289.0,5.111087586508052,289.0,4.780272855989732,0.3638962035701532,2023.0,33.461909991928124
511,512,2021-07-28,466930,416,313.57,6.880946394781067,313.57142857142856,5.186702382055096,0.40642952606536475,2195.0,36.306916674385675
512,513,2021-07-29,467435,505,342.43,8.353071945587594,342.42857142857144,5.664020778945817,0.47731839689072064,2397.0,39.64814545262072
513,514,2021-07-30,467961,526,376.43,8.700427412631829,376.42857142857144,6.226405820826961,0.5623850418811438,2635.0,43.584840745788725
514,515,2021-07-31,468548,587,415.0,9.709412340712708,415.0,6.864405658255151,0.6379998374281906,2905.0,48.05083960778605
515,516,2021-08-01,469095,547,449.43,9.047782879676067,449.42857142857144,7.433879587218832,0.5694739289636805,3146.0,52.037157110531815
516,517,2021-08-02,469542,447,476.71,7.3937092270844635,476.7142857142857,7.885205398140253,0.4513258109214213,3337.0,55.196437786981775
517,518,2021-08-03,469910,368,485.14,6.086991041537098,485.14285714285717,8.02462017743012,0.1394147792898659,3396.0,56.17234124201082
518,519,2021-08-04,470605,695,525.0,11.495811885511637,525.0,8.683886676105914,0.6592664986757946,3675.0,60.78720673274139
519,520,2021-08-05,471334,729,557.0,12.058196927392784,557.0,9.213190244935225,0.5293035688293113,3899.0,64.49233171454658
520,521,2021-08-06,472224,890,609.0,14.721255508065264,609.0,10.073308544282861,0.8601182993476364,4263.0,70.51315980998001
521,522,2021-08-07,473116,892,652.57,14.754336981117095,652.5714285714286,10.794012064340631,0.7207035200577696,4568.0,75.55808445038441
522,523,2021-08-08,473969,853,696.29,14.10924825660637,696.2857142857143,11.517078546759246,0.7230664824186146,4874.0,80.61954982731471
523,524,2021-08-09,474555,586,716.14,9.692871604186792,716.1428571428571,11.845530314916719,0.328451768157473,5013.0,82.91871220441703
524,525,2021-08-10,475184,629,753.43,10.40412327480118,753.4285714285714,12.462263491097303,0.6167331761805848,5274.0,87.23584443768112
525,526,2021-08-11,476070,886,780.71,14.655092561961599,780.7142857142857,12.913589302018725,0.4513258109214213,5465.0,90.39512511413108
526,527,2021-08-12,477117,1047,826.14,17.31815114263408,826.1428571428571,13.665011332767481,0.7514220307487562,5783.0,95.65507932937238
527,528,2021-08-13,478067,950,834.71,15.713699699620225,834.7142857142857,13.806789074418193,0.14177774165071177,5843.0,96.64752352092735
528,529,2021-08-14,479083,1016,852.43,16.805388310330684,852.4285714285714,14.099796407162989,0.2930073327447964,5967.0,98.69857485014091
529,530,2021-08-15,479952,869,854.71,14.373900041021026,854.7142857142857,14.137603804936512,0.03780739777352338,5983.0,98.9632266345556
530,531,2021-08-16,480718,766,880.43,12.670204178851677,880.4285714285714,14.562937029888639,0.42533322495212644,6163.0,101.94055920922047
531,532,2021-08-17,481569,851,912.14,14.076166783554537,912.1428571428571,15.087514673996262,0.5245776441076231,6385.0,105.61260271797381
532,533,2021-08-18,482581,1012,930.14,16.739225364227018,930.1428571428571,15.385247931462752,0.29773325746648993,6511.0,107.69673552023926
533,534,2021-08-19,483641,1060,932.0,17.533180717470987,932.0,15.415966442153735,0.03071851069098308,6524.0,107.91176509507615
534,535,2021-08-20,484847,1206,968.57,19.94812825025473,968.5714285714286,16.020884806530095,0.6049183643763598,6780.0,112.14619364571065
535,536,2021-08-21,485978,1131,985.0,18.707573010811025,985.0,16.292625478027283,0.27174067149718795,6895.0,114.048378346191
536,537,2021-08-22,486968,990,1002.29,16.375329160656865,1002.2857142857143,16.578543923689548,0.285918445662265,7016.0,116.04980746582683
537,538,2021-08-23,487893,925,1025.0,15.300181286472325,1025.0,16.954254939063926,0.3757110153743781,7175.0,118.67978457344749
538,539,2021-08-24,488740,847,1024.43,14.010003837450874,1024.4285714285713,16.944803089620546,-0.009451849443379956,7171.0,118.61362162734382
539,540,2021-08-25,489930,1190,1049.86,19.68347646584007,1049.857142857143,17.365410389850982,0.42060730023043646,7349.0,121.55787272895688
540,541,2021-08-26,491174,1244,1076.14,20.576676238239536,1076.142857142857,17.80019546424649,0.4347850743955064,7533.0,124.60136824972543
541,542,2021-08-27,492547,1373,1100.0,22.710431250082703,1100.0,18.194810178507627,0.39461471426113803,7700.0,127.3636712495534
542,543,2021-08-28,493915,1368,1133.86,22.627727567453125,1133.857142857143,18.75483225802793,0.5600220795203015,7937.0,131.2838258061955
543,544,2021-08-29,494982,1067,1144.86,17.6489658731524,1144.857142857143,18.936780359813003,0.1819481017850748,8014.0,132.55746251869104
544,545,2021-08-30,495924,942,1147.29,15.581373807412897,1147.2857142857142,18.97695071994737,0.040170360134368366,8031.0,132.8386550396316
545,546,2021-08-31,497002,1078,1180.29,17.830913974937477,1180.2857142857142,19.522795025302603,0.5458443053552315,8262.0,136.65956517711822
546,547,2021-09-01,498376,1374,1206.57,22.72697198660862,1206.5714285714287,19.95758009969811,0.4347850743955064,8446.0,139.70306069788677
547,548,2021-09-02,499648,1272,1210.57,21.039816860965185,1210.5714285714287,20.023743045801773,0.06616294610366324,8474.0,140.1662013206124
548,549,2021-09-03,501035,1387,1212.57,22.942001561445526,1212.5714285714287,20.056824518853606,0.0330814730518334,8488.0,140.39777163197522
549,550,2021-09-04,502229,1194,1187.71,19.749639411943736,1187.7142857142858,19.64566906806655,-0.4111554507870565,8314.0,137.51968347646584
550,551,2021-09-05,503034,805,1150.29,13.3152929033624,1150.2857142857142,19.02657292952512,-0.6190961385414298,8052.0,133.18601050667584
551,552,2021-09-06,504061,1027,1162.43,16.98733641211576,1162.4285714285713,19.227424730196958,0.20085180067183828,8137.0,134.5919731113787
552,553,2021-09-07,504856,795,1122.0,13.149885538103241,1122.0,18.55870638207778,-0.6687183481191781,7854.0,129.91094467454448
553,554,2021-09-08,505557,701,1025.86,11.595056304667134,1025.857142857143,16.968432713229,-1.5902736688487806,7181.0,118.77902899260297
554,555,2021-09-09,506464,907,973.71,15.002448029005835,973.7142857142857,16.105951451520518,-0.8624812617084814,6816.0,112.74166016064363
555,556,2021-09-10,508017,1553,997.43,25.687763824747588,997.4285714285714,16.498203203420815,0.3922517519002966,6982.0,115.4874224239457
556,557,2021-09-11,509393,1376,1023.43,22.76005345966045,1023.4285714285714,16.928262353094627,0.43005914967381287,7164.0,118.49783647166241
557,558,2021-09-12,510543,1150,1072.71,19.02184700480343,1072.7142857142858,17.743484367586206,0.815222014491578,7509.0,124.20439057310344
558,559,2021-09-13,511646,1103,1083.57,18.244432388085375,1083.5714285714287,17.923069507010435,0.17958513942422982,7585.0,125.46148654907306
559,560,2021-09-14,512740,1094,1126.29,18.095565759352134,1126.2857142857142,18.629595252903133,0.7065257458926979,7884.0,130.40716677032194
560,561,2021-09-15,513929,1189,1196.0,19.666935729314158,1196.0,19.782720884995566,1.1531256320924328,8372.0,138.479046194969
561,562,2021-09-16,515259,1330,1256.43,21.999179579468315,1256.4285714285713,20.782253963633064,0.9995330786374979,8795.0,145.47577774543146
562,563,2021-09-17,516784,1525,1252.43,25.22462320202194,1252.4285714285713,20.716091017529404,-0.06616294610365969,8767.0,145.0126371227058
563,564,2021-09-18,518061,1277,1238.29,21.122520543594767,1238.2857142857142,20.482157743805733,-0.23393327372367168,8668.0,143.37510420664012
564,565,2021-09-19,519097,1036,1222.0,17.136203040849004,1222.0,20.212780034669386,-0.2693777091363465,8554.0,141.4894602426857
565,566,2021-09-20,520236,1139,1227.14,18.839898903018355,1227.142857142857,20.297846679659813,0.08506664499042671,8590.0,142.08492675761866
566,567,2021-09-21,521210,974,1210.0,16.110677376242208,1210.0,20.014291196358393,-0.28355548330142,8470.0,140.10003837450876
567,568,2021-09-22,522355,1145,1203.71,18.93914332217385,1203.7142857142858,19.910320852481203,-0.10397034387719017,8426.0,139.37224596736843
568,569,2021-09-23,523760,1405,1214.43,23.239734818912016,1214.4285714285713,20.087543029544594,0.17722217706339194,8501.0,140.61280120681215
569,570,2021-09-24,525123,1363,1191.29,22.545023884823543,1191.2857142857142,19.704743127087678,-0.38279990245691664,8339.0,137.93320188961374
570,571,2021-09-25,526690,1567,1232.71,25.91933413611041,1232.7142857142858,20.39000221173277,0.685259084645093,8629.0,142.73001548212937
571,572,2021-09-26,527804,1114,1243.86,18.426380489870454,1243.857142857143,20.57431327587869,0.1843110641459198,8707.0,144.02019293115083
572,573,2021-09-27,528764,960,1218.29,15.879107064879385,1218.2857142857142,20.15134301328741,-0.42297026259128145,8528.0,141.05940109301187
573,574,2021-09-28,529736,972,1218.0,16.077595903190378,1218.0,20.146617088565723,-0.004725924721686425,8526.0,141.02631961996002
574,575,2021-09-29,530861,1125,1215.14,18.60832859165553,1215.142857142857,20.099357841348816,-0.047259247216906886,8506.0,140.69550488944174
575,576,2021-09-30,532340,1479,1225.71,24.463749321829805,1225.7142857142858,20.274217056051356,0.17485921470253984,8580.0,141.91951939235952
576,577,2021-10-01,533870,1530,1249.57,25.30732688465152,1249.5714285714287,20.668831770312497,0.3946147142611416,8747.0,144.68182239218748
577,578,2021-10-02,535157,1287,1209.57,21.287927908853923,1209.5714285714287,20.007202309275858,-0.6616294610366396,8467.0,140.050416164931
578,579,2021-10-03,536249,1092,1206.43,18.0624842863003,1206.4285714285713,19.955217137337264,-0.05198517193859331,8445.0,139.68651996136083
579,580,2021-10-04,537327,1078,1223.29,17.830913974937477,1223.2857142857142,20.23404669591699,0.27882955857972647,8563.0,141.63832687141894
580,581,2021-10-05,537976,649,1177.14,10.734938005319501,1177.142857142857,19.47080985336401,-0.7632368425529812,8240.0,136.29566897354806
581,582,2021-10-06,539053,1077,1170.29,17.814373238411562,1170.2857142857142,19.35738766004344,-0.11342219332057013,8192.0,135.5017136203041
582,583,2021-10-07,540451,1398,1158.71,23.123949663230604,1158.7142857142858,19.165987708814985,-0.19139995122845477,8111.0,134.1619139617049
583,584,2021-10-08,541627,1176,1108.14,19.451906154477246,1108.142857142857,18.329499033075802,-0.836488675739183,7757.0,128.30649323153062
584,585,2021-10-09,542886,1259,1104.14,20.824787286128277,1104.142857142857,18.26333608697214,-0.06616294610366324,7729.0,127.84335260880496
585,586,2021-10-10,544219,1333,1138.57,22.048801789046063,1138.5714285714287,18.83281001593582,0.5694739289636814,7970.0,131.82967011155074
586,587,2021-10-11,545028,809,1100.14,13.381455849466064,1100.142857142857,18.197173140868472,-0.6356368750673482,7701.0,127.38021198607933
587,588,2021-10-12,545439,411,1066.14,6.798242712151486,1066.142857142857,17.63478809898733,-0.5623850418811429,7463.0,123.4435166929113
588,589,2021-10-13,546552,1113,1071.29,18.40983975334454,1071.2857142857142,17.719854743977756,0.08506664499042671,7499.0,124.03898320784428
589,590,2021-10-14,547675,1123,1032.0,18.5752471186037,1032.0,17.07004009474534,-0.6498146492324146,7224.0,119.49028066321736
590,591,2021-10-15,548743,1068,1016.57,17.665506609678317,1016.5714285714286,16.814840159774064,-0.2551999349712766,7116.0,117.70388111841844
591,592,2021-10-16,549679,936,970.43,15.482129388257402,970.4285714285714,16.051603317221083,-0.7632368425529812,6793.0,112.36122322054757
592,593,2021-10-17,550550,871,904.43,14.406981514072857,904.4285714285714,14.959914706510625,-1.0916886107104578,6331.0,104.71940294557436
593,594,2021-10-18,551264,714,890.86,11.810085879504042,890.8571428571429,14.735433282230336,-0.22448142428028994,6236.0,103.14803297561234
594,595,2021-10-19,551807,543,909.71,8.981619933572402,909.7142857142857,15.047344313861895,0.31191103163155987,6368.0,105.33141019703326
595,596,2021-10-20,552524,717,853.14,11.85970808908179,853.1428571428571,14.111611218967216,-0.9357330948946796,5972.0,98.7812785327705
596,597,2021-10-21,553593,1069,845.43,17.682047346204232,845.4285714285714,13.984011251481578,-0.1275999674856383,5918.0,97.88807876037104
597,598,2021-10-22,554456,863,816.14,14.27465562186553,816.1428571428571,13.499603967508323,-0.4844072839732547,5713.0,94.49722777255825
598,599,2021-10-23,555366,910,812.43,15.052070238583584,812.4285714285714,13.438166946126348,-0.06143702138197504,5687.0,94.06716862288444
599,600,2021-10-24,556083,717,790.43,11.85970808908179,790.4285714285714,13.074270742556196,-0.3638962035701514,5533.0,91.51989519789338
600,601,2021-10-25,556595,512,761.57,8.468857101269005,761.5714285714286,12.596952345665475,-0.47731839689072153,5331.0,88.17866641965833
601,602,2021-10-26,557192,597,769.29,9.874819705971868,769.2857142857143,12.724552313151113,0.1275999674856383,5385.0,89.0718661920578
602,603,2021-10-27,557923,731,771.29,12.091278400444615,771.2857142857143,12.757633786202947,0.0330814730518334,5399.0,89.30343650342063
603,604,2021-10-28,558852,929,751.29,15.366344232575988,751.2857142857143,12.426819055684627,-0.3308147305183198,5259.0,86.98773338979238
604,605,2021-10-29,559763,911,758.14,15.068610975109499,758.1428571428571,12.540241249005192,0.1134221933205648,5307.0,87.78168874303634
605,606,2021-10-30,560634,871,752.57,14.406981514072857,752.5714285714286,12.448085716932232,-0.0921555320729599,5268.0,87.13660001852563
606,607,2021-10-31,561270,636,741.0,10.519908430482593,741.0,12.256685765703775,-0.19139995122845654,5187.0,85.79680035992644
607,608,2021-11-01,561718,448,731.86,7.41024996361038,731.8571428571429,12.105456174609687,-0.15122959109408818,5123.0,84.7381932222678
608,609,2021-11-02,562200,482,715.43,7.972635005491525,715.4285714285714,11.833715503112495,-0.2717406714971915,5008.0,82.83600852178746
609,610,2021-11-03,562896,696,710.43,11.512352622037554,710.4285714285714,11.751011820482914,-0.08270368262958172,4973.0,82.2570827433804
610,611,2021-11-04,563696,800,692.0,13.232589220732821,692.0,11.44618967593389,-0.3048221445490231,4844.0,80.12332773153723
611,612,2021-11-05,564564,868,685.86,14.357359304495109,685.8571428571429,11.344582294417549,-0.10160738151634163,4801.0,79.41207606092284
612,613,2021-11-06,565355,791,674.43,13.083722591999576,674.4285714285714,11.155545305549936,-0.18903698886761333,4721.0,78.08881713884956
613,614,2021-11-07,566082,727,687.43,12.02511545434095,687.4285714285714,11.370574880386844,0.2150295748369082,4812.0,79.59402416270792
614,615,2021-11-08,566637,555,702.71,9.180108771883395,702.7142857142857,11.623411852997275,0.2528369726104316,4919.0,81.36388297098092
615,616,2021-11-09,567085,448,697.86,7.41024996361038,697.8571428571429,11.54307113272854,-0.08034072026873496,4885.0,80.8014979290998
616,617,2021-11-10,567929,844,719.0,13.960381627873126,719.0,11.89278956213362,0.3497184294050797,5033.0,83.24952693493536
617,618,2021-11-11,568914,985,745.43,16.292625478027286,745.4285714285714,12.329937598889973,0.43714803675635316,5218.0,86.30956319222983
618,619,2021-11-12,569823,909,751.29,15.035529502057667,751.2857142857143,12.426819055684627,0.09688145679465343,5259.0,86.98773338979238
619,620,2021-11-13,570806,983,778.71,16.259544004975453,778.7142857142857,12.880507828966895,0.4536887732822681,5451.0,90.16355480276826
620,621,2021-11-14,571625,819,791.86,13.546863214725224,791.8571428571429,13.097900366164648,0.2173925371977532,5543.0,91.68530256315253
621,622,2021-11-15,572342,717,815.0,11.85970808908179,815.0,13.480700268621561,0.3827999024569131,5705.0,94.36490188035093
622,623,2021-11-16,573044,702,851.29,11.61159704119305,851.2857142857143,14.080892708276227,0.6001924396546663,5959.0,98.56624895793361
