,ReportDate,DataDate,Year,Pop1,AnneArundel,AADailyCases,AAWeeklyCases,AA7Day,AAWeekly100k,AAWeekly100k1,AADaily100k2020Census,AA100k7D-2020Census,AACounty100k2020ACS,AA100k7D-2020ACS,AADaily100k2019ACS,AA100k7D-2019ACS,AADaily100k2019PEP,AA100k7D-2019PEP,AADaily100kCounty,AA100k7D-County,AADaily100kCalc,AA100k7D-Calc
437,2021-05-15,2021-05-14,2021.0,590336.0,43400,41.0,339.0,48.42857142857143,57.42492411101475,58.485585632213656,6.9696954243099585,8.232497382721517,7.125217883949317,8.416198127731075,7.176928799614896,8.477278268534668,7.078313773017468,8.360795710985789,7.073477908320825,8.355083661744809,6.945197311361665,8.20356058728782
438,2021-05-16,2021-05-15,2021.0,590336.0,43433,33.0,315.0,45.0,53.35944275802255,54.34501319807463,5.609754853712893,7.64966570960849,5.734931467568963,7.820361092139495,5.776552448470527,7.877116975187081,5.697179378282352,7.768880970385026,5.693287096941152,7.763573314010662,5.5900368603642665,7.622777536860363
439,2021-05-17,2021-05-16,2021.0,590336.0,43450,17.0,302.0,43.142857142857146,51.15730702515178,52.10220312958266,2.8898737125187632,7.3339652200056005,2.954358634808253,7.497616031194055,2.9757997461817864,7.552029607957138,2.9349105888121207,7.448260485892945,2.9329054741818057,7.443171875654666,2.879715958369471,7.308186717878825
440,2021-05-18,2021-05-17,2021.0,590336.0,43467,17.0,270.0,38.57142857142857,45.736665221162184,46.58143988406397,2.8898737125187632,6.556856322521563,2.954358634808253,6.70316665040528,2.9757997461817864,6.751814550160355,2.9349105888121207,6.659040831758594,2.9329054741818057,6.654491412009138,2.879715958369471,6.533809317308884
441,2021-05-19,2021-05-18,2021.0,590336.0,43506,39.0,258.0,36.857142857142854,43.70392454466609,44.51115366699447,6.629710281660691,6.265440485965049,6.7776462798542285,6.405248132609492,6.826834711828805,6.451733903486562,6.733030174333689,6.363083461458211,6.728430205475907,6.358736238142066,6.606407198612316,6.243417792095156
442,2021-05-20,2021-05-19,2021.0,590336.0,43545,39.0,244.0,34.857142857142854,41.33239375542064,42.095819747080036,6.629710281660691,5.925455343315783,6.7776462798542285,6.057676528514402,6.826834711828805,6.1016398157004685,6.733030174333689,6.0177998627744325,6.728430205475907,6.013688535297148,6.606407198612316,5.904627679345806
443,2021-05-21,2021-05-20,2021.0,590336.0,43590,45.0,231.0,33.0,39.130258022549874,39.853009678588066,7.64966570960849,5.609754853712893,7.820361092139494,5.734931467568963,7.877116975187081,5.776552448470527,7.768880970385025,5.697179378282352,7.763573314010662,5.693287096941153,7.622777536860364,5.5900368603642665
444,2021-05-22,2021-05-21,2021.0,590336.0,43617,27.0,217.0,31.0,36.75872723330443,37.437675758673635,4.589799425765094,5.269769711063626,4.692216655283697,5.387359863473874,4.726270185112249,5.4264583606844345,4.6613285822310155,5.351895779598573,4.6581439884063975,5.348239394096233,4.573666522116218,5.2512467476149185
445,2021-05-23,2021-05-22,2021.0,590336.0,43630,13.0,197.0,28.142857142857142,33.37082610581093,33.98719873022445,2.2099034272202305,4.784076650136103,2.259215426618076,4.89082900048089,2.2756115706096014,4.926323949561445,2.2443433914445627,4.858633495764603,2.242810068491969,4.855314104317779,2.202135732870772,4.767260872258704
446,2021-05-24,2021-05-23,2021.0,590336.0,43644,14.0,194.0,27.714285714285715,32.8626409366869,33.46962717595707,2.3798959985448636,4.711222690996975,2.4330012286656206,4.816349371031943,2.4506586145026477,4.851303787892996,2.4169851907864524,4.784644153189508,2.415333919914428,4.78137531085101,2.3715307892454467,4.694662990955272
447,2021-05-25,2021-05-24,2021.0,590336.0,43664,20.0,197.0,28.142857142857142,33.37082610581093,33.98719873022445,3.3998514264926625,4.784076650136103,3.4757160409508865,4.89082900048089,3.5009408778609252,4.926323949561445,3.4528359868377896,4.858633495764603,3.4504770284491832,4.855314104317779,3.387901127493495,4.767260872258704
448,2021-05-26,2021-05-25,2021.0,590336.0,43685,21.0,179.0,25.571428571428573,30.32171509106678,30.881769404620186,3.5698439978172956,4.3469528953013326,3.6495018429984305,4.443951223787205,3.6759879217539715,4.476202979550754,3.6254777861796788,4.41469744031403,3.6230008798716424,4.41168134351717,3.5572961838681696,4.331673584438112
449,2021-05-27,2021-05-26,2021.0,590336.0,43700,15.0,155.0,22.142857142857142,26.256233738074588,26.74119697048117,2.5498885698694966,3.7641212221883045,2.606787030713165,3.8481141881956242,2.625705658395694,3.8760416862031666,2.589626990128342,3.8227826997132666,2.5878577713368873,3.820170995783024,2.5409258456201216,3.7508905340106553
450,2021-05-28,2021-05-27,2021.0,590336.0,43730,30.0,140.0,20.0,23.71530789245447,24.153339199144284,5.099777139738993,3.3998514264926625,5.21357406142633,3.4757160409508865,5.251411316791388,3.500940877860925,5.179253980256684,3.4528359868377896,5.175715542673775,3.4504770284491832,5.081851691240243,3.387901127493495
451,2021-05-29,2021-05-28,2021.0,590336.0,43750,20.0,133.0,19.0,22.529542497831745,22.94567223918707,3.3998514264926625,3.2298588551680294,3.4757160409508865,3.3019302389033425,3.5009408778609252,3.325893833967879,3.4528359868377896,3.2801941874959,3.4504770284491832,3.277953177026724,3.387901127493495,3.2185060711188207
452,2021-05-30,2021-05-29,2021.0,590336.0,43769,19.0,139.0,19.857142857142858,23.54591283607979,23.980815347721823,3.2298588551680294,3.3755667734462866,3.301930238903342,3.4508894978012377,3.325893833967879,3.4759341573047755,3.2801941874959,3.4281728726460905,3.2779531770267236,3.4258307639602603,3.2185060711188203,3.3637018337256848
453,2021-05-31,2021-05-30,2021.0,590336.0,43778,9.0,134.0,19.142857142857142,22.69893755420642,23.118196090609526,1.5299331419216982,3.2541435082144052,1.5640722184278988,3.3267567820529917,1.5754233950374164,3.3509005545240282,1.553776194077005,3.304857301687598,1.5527146628021324,3.3025994415156466,1.524555507372073,3.242705364886631
454,2021-06-01,2021-05-31,2021.0,590336.0,43787,9.0,123.0,17.571428571428573,20.835591934084995,21.220433724962476,1.5299331419216982,2.9870123247042675,1.5640722184278988,3.0536648074068498,1.5754233950374164,3.0758266284063844,1.553776194077005,3.033563045578915,1.5527146628021324,3.0314905321374965,1.524555507372073,2.9765131334407138
455,2021-06-02,2021-06-01,2021.0,590336.0,43794,7.0,109.0,15.571428571428571,18.464061144839548,18.805099805048048,1.1899479992724318,2.6470271820550018,1.2165006143328103,2.7060932033117617,1.2253293072513238,2.7257325406202915,1.2084925953932262,2.688279446895136,1.207666959957214,2.686442829292578,1.1857653946227233,2.6377230206913644
456,2021-06-03,2021-06-02,2021.0,590336.0,43807,13.0,107.0,15.285714285714286,18.1252710320902,18.460052102203132,2.2099034272202305,2.598457875962249,2.259215426618076,2.656440117012463,2.2756115706096014,2.675719099507993,2.2443433914445627,2.6389532185117384,2.242810068491969,2.6371503003147327,2.202135732870772,2.589324433155743
457,2021-06-04,2021-06-03,2021.0,590336.0,43814,7.0,84.0,12.0,14.229184735472678,14.49200351948657,1.1899479992724318,2.0399108558955974,1.2165006143328103,2.085429624570532,1.2253293072513238,2.100564526716555,1.2084925953932262,2.0717015921026736,1.207666959957214,2.0702862170695098,1.1857653946227233,2.0327406764960974
458,2021-06-05,2021-06-04,2021.0,590336.0,43825,11.0,75.0,10.714285714285714,12.704629228100607,12.939288856684435,1.8699182845709643,1.821348978478212,1.9116438225229875,1.8619907362236892,1.9255174828235089,1.8755040417112099,1.899059792760784,1.8497335643773867,1.8977623656470506,1.8484698366692052,1.8633456201214225,1.814947032585801
459,2021-06-06,2021-06-05,2021.0,590336.0,43832,7.0,63.0,9.0,10.67188855160451,10.869002639614926,1.1899479992724318,1.529933141921698,1.2165006143328103,1.564072218427899,1.2253293072513238,1.5754233950374166,1.2084925953932262,1.553776194077005,1.207666959957214,1.5527146628021327,1.1857653946227233,1.524555507372073
460,2021-06-07,2021-06-06,2021.0,590336.0,43841,9.0,63.0,9.0,10.67188855160451,10.869002639614926,1.5299331419216982,1.529933141921698,1.5640722184278988,1.564072218427899,1.5754233950374164,1.5754233950374164,1.553776194077005,1.553776194077005,1.5527146628021324,1.5527146628021324,1.524555507372073,1.524555507372073
461,2021-06-08,2021-06-07,2021.0,590336.0,43848,7.0,61.0,8.714285714285714,10.33309843885516,10.523954936770009,1.1899479992724318,1.4813638358289458,1.2165006143328103,1.5144191321286005,1.2253293072513238,1.5254099539251176,1.2084925953932262,1.504449965693608,1.207666959957214,1.5034221338242868,1.1857653946227233,1.4761569198364515
462,2021-06-09,2021-06-08,2021.0,590336.0,43862,14.0,68.0,9.714285714285714,11.518863833477884,11.731621896727223,2.3798959985448636,1.6513564071535787,2.4330012286656206,1.688204934176145,2.4506586145026477,1.7004569978181636,2.4169851907864524,1.6770917650354973,2.415333919914428,1.6759459852467462,2.3715307892454467,1.6455519762111261
463,2021-06-10,2021-06-09,2021.0,590336.0,43867,5.0,60.0,8.571428571428571,10.163703382480486,10.35143108534755,0.8499628566231656,1.4570791827825698,0.8689290102377216,1.4895925889789514,0.8752352194652313,1.5004032333689679,0.8632089967094474,1.4797868515019095,0.8626192571122958,1.4787758693353639,0.8469752818733738,1.4519576260686406
464,2021-06-11,2021-06-10,2021.0,590336.0,43877,10.0,63.0,9.0,10.67188855160451,10.869002639614926,1.6999257132463312,1.5299331419216984,1.7378580204754432,1.5640722184278988,1.7504704389304626,1.5754233950374164,1.7264179934188948,1.553776194077005,1.7252385142245916,1.5527146628021324,1.6939505637467476,1.524555507372073
465,2021-06-12,2021-06-11,2021.0,590336.0,43885,8.0,60.0,8.571428571428571,10.163703382480486,10.35143108534755,1.3599405705970649,1.4570791827825698,1.3902864163803546,1.4895925889789514,1.40037635114437,1.5004032333689679,1.3811343947351158,1.4797868515019097,1.3801908113796733,1.478775869335364,1.355160450997398,1.4519576260686406
466,2021-06-13,2021-06-12,2021.0,590336.0,43888,3.0,56.0,8.0,9.486123156981787,9.661335679657713,0.5099777139738993,1.359940570597065,0.5213574061426329,1.3902864163803546,0.5251411316791388,1.40037635114437,0.5179253980256684,1.3811343947351156,0.5175715542673776,1.3801908113796733,0.5081851691240243,1.355160450997398
467,2021-06-14,2021-06-13,2021.0,590336.0,43891,3.0,50.0,7.142857142857143,8.469752818733738,8.626192571122957,0.5099777139738993,1.2142326523188078,0.5213574061426329,1.2413271574824594,0.5251411316791388,1.2503360278074733,0.5179253980256684,1.2331557095849246,0.5175715542673776,1.232313224446137,0.5081851691240243,1.209964688390534
468,2021-06-15,2021-06-14,2021.0,590336.0,43898,7.0,50.0,7.142857142857143,8.469752818733738,8.626192571122957,1.1899479992724318,1.214232652318808,1.2165006143328103,1.2413271574824594,1.2253293072513238,1.2503360278074733,1.2084925953932262,1.2331557095849246,1.207666959957214,1.232313224446137,1.1857653946227233,1.209964688390534
469,2021-06-16,2021-06-15,2021.0,590336.0,43903,5.0,41.0,5.857142857142857,6.945197311361665,7.073477908320825,0.8499628566231656,0.9956707749014225,0.8689290102377216,1.0178882691356168,0.8752352194652313,1.025275542802128,0.8632089967094474,1.0111876818596384,0.8626192571122958,1.0104968440458324,0.8469752818733738,0.992171044480238
470,2021-06-17,2021-06-16,2021.0,590336.0,43910,7.0,43.0,6.142857142857143,7.283987424111015,7.418525611165743,1.1899479992724318,1.0442400809941748,1.2165006143328103,1.0675413554349151,1.2253293072513238,1.075288983914427,1.2084925953932262,1.0605139102430354,1.207666959957214,1.0597893730236776,1.1857653946227233,1.0405696320158593
471,2021-06-18,2021-06-17,2021.0,590336.0,43917,7.0,40.0,5.714285714285714,6.77580225498699,6.9009540568983665,1.1899479992724318,0.9713861218550465,1.2165006143328103,0.9930617259859675,1.2253293072513238,1.0002688222459786,1.2084925953932262,0.9865245676679397,1.207666959957214,0.9858505795569094,1.1857653946227233,0.9679717507124271
472,2021-06-19,2021-06-18,2021.0,590336.0,43924,7.0,39.0,5.571428571428571,6.606407198612316,6.728430205475907,1.1899479992724318,0.9471014688086703,1.2165006143328103,0.9682351828363185,1.2253293072513238,0.9752621016898292,1.2084925953932262,0.9618614534762412,1.207666959957214,0.9612043150679869,1.1857653946227233,0.9437724569446165
473,2021-06-20,2021-06-19,2021.0,590336.0,43927,3.0,39.0,5.571428571428571,6.606407198612316,6.728430205475907,0.5099777139738993,0.9471014688086702,0.5213574061426329,0.9682351828363184,0.5251411316791388,0.9752621016898291,0.5179253980256684,0.9618614534762413,0.5175715542673776,0.9612043150679866,0.5081851691240243,0.9437724569446165
474,2021-06-21,2021-06-20,2021.0,590336.0,43930,3.0,39.0,5.571428571428571,6.606407198612316,6.728430205475907,0.5099777139738993,0.9471014688086702,0.5213574061426329,0.9682351828363184,0.5251411316791388,0.9752621016898292,0.5179253980256684,0.9618614534762413,0.5175715542673776,0.9612043150679869,0.5081851691240243,0.9437724569446165
475,2021-06-22,2021-06-21,2021.0,590336.0,43934,4.0,36.0,5.142857142857143,6.098222029488292,6.21085865120853,0.6799702852985324,0.8742475096695418,0.6951432081901773,0.8937555533873709,0.700188175572185,0.9002419400213808,0.6905671973675579,0.8878721109011458,0.6900954056898366,0.8872655216012185,0.677580225498699,0.8711745756411845
476,2021-06-23,2021-06-22,2021.0,590336.0,43940,6.0,37.0,5.285714285714286,6.267617085862966,6.383382502630989,1.0199554279477987,0.8985321627159178,1.0427148122852659,0.9185820965370199,1.0502822633582776,0.9252486605775302,1.0358507960513368,0.9125352250928442,1.035143108534755,0.9119117860901412,1.0163703382480487,0.8953738694089951
477,2021-06-24,2021-06-23,2021.0,590336.0,43950,10.0,40.0,5.714285714285714,6.77580225498699,6.9009540568983665,1.6999257132463312,0.9713861218550465,1.7378580204754432,0.9930617259859675,1.7504704389304626,1.0002688222459786,1.7264179934188948,0.9865245676679397,1.7252385142245916,0.9858505795569095,1.6939505637467476,0.9679717507124271
478,2021-06-25,2021-06-24,2021.0,590336.0,43956,6.0,39.0,5.571428571428571,6.606407198612316,6.728430205475907,1.0199554279477987,0.9471014688086702,1.0427148122852659,0.9682351828363183,1.0502822633582776,0.9752621016898292,1.0358507960513368,0.9618614534762413,1.035143108534755,0.9612043150679869,1.0163703382480487,0.9437724569446165
479,2021-06-26,2021-06-25,2021.0,590336.0,43958,2.0,34.0,4.857142857142857,5.759431916738942,5.865810948363611,0.3399851426492662,0.8256782035767894,0.34757160409508864,0.8441024670880724,0.3500940877860925,0.8502284989090818,0.34528359868377895,0.8385458825177489,0.3450477028449183,0.8379729926233732,0.3387901127493495,0.8227759881055631
480,2021-06-27,2021-06-26,2021.0,590336.0,43963,5.0,36.0,5.142857142857143,6.098222029488292,6.21085865120853,0.8499628566231656,0.8742475096695418,0.8689290102377216,0.8937555533873708,0.8752352194652313,0.9002419400213808,0.8632089967094474,0.8878721109011458,0.8626192571122958,0.8872655216012186,0.8469752818733738,0.8711745756411845
481,2021-06-28,2021-06-27,2021.0,590336.0,43966,3.0,36.0,5.142857142857143,6.098222029488292,6.21085865120853,0.5099777139738993,0.8742475096695417,0.5213574061426329,0.8937555533873708,0.5251411316791388,0.9002419400213808,0.5179253980256684,0.8878721109011458,0.5175715542673776,0.8872655216012186,0.5081851691240243,0.8711745756411845
482,2021-06-29,2021-06-28,2021.0,590336.0,43967,1.0,33.0,4.714285714285714,5.5900368603642665,5.693287096941152,0.1699925713246331,0.8013935505304133,0.17378580204754432,0.8192759239384232,0.17504704389304626,0.8252217783529324,0.17264179934188947,0.8138827683260503,0.17252385142245916,0.8133267281344504,0.16939505637467475,0.7985766943377525
483,2021-06-30,2021-06-29,2021.0,590336.0,43974,7.0,34.0,4.857142857142857,5.759431916738942,5.865810948363611,1.1899479992724318,0.8256782035767893,1.2165006143328103,0.8441024670880725,1.2253293072513238,0.8502284989090818,1.2084925953932262,0.8385458825177489,1.207666959957214,0.8379729926233732,1.1857653946227233,0.8227759881055631
484,2021-07-01,2021-06-30,2021.0,590336.0,43978,4.0,28.0,4.0,4.743061578490893,4.830667839828856,0.6799702852985324,0.6799702852985324,0.6951432081901773,0.6951432081901772,0.700188175572185,0.700188175572185,0.6905671973675579,0.6905671973675578,0.6900954056898366,0.6900954056898367,0.677580225498699,0.677580225498699
485,2021-07-02,2021-07-01,2021.0,590336.0,43986,8.0,30.0,4.285714285714286,5.081851691240243,5.175715542673775,1.3599405705970649,0.7285395913912848,1.3902864163803546,0.7447962944894757,1.40037635114437,0.7502016166844839,1.3811343947351158,0.7398934257509548,1.3801908113796733,0.739387934667682,1.355160450997398,0.7259788130343203
486,2021-07-03,2021-07-02,2021.0,590336.0,43993,7.0,35.0,5.0,5.928826973113617,6.038334799786071,1.1899479992724318,0.8499628566231656,1.2165006143328103,0.8689290102377216,1.2253293072513238,0.8752352194652312,1.2084925953932262,0.8632089967094473,1.207666959957214,0.8626192571122958,1.1857653946227233,0.8469752818733739
487,2021-07-04,2021-07-03,2021.0,590336.0,43994,1.0,31.0,4.428571428571429,5.251246747614918,5.348239394096233,0.1699925713246331,0.7528242444376608,0.17378580204754432,0.7696228376391249,0.17504704389304626,0.7752083372406334,0.17264179934188947,0.7645565399426534,0.17252385142245916,0.7640341991566048,0.16939505637467475,0.750178106802131
488,2021-07-05,2021-07-04,2021.0,590336.0,43998,4.0,32.0,4.571428571428571,5.420641803989592,5.520763245518693,0.6799702852985324,0.7771088974840371,0.6951432081901773,0.7944493807887741,0.700188175572185,0.8002150577967829,0.6905671973675579,0.7892196541343519,0.6900954056898366,0.7886804636455276,0.677580225498699,0.7743774005699419
489,2021-07-06,2021-07-05,2021.0,590336.0,44005,7.0,38.0,5.428571428571429,6.4370121422376405,6.555906354053447,1.1899479992724318,0.922816815762294,1.2165006143328103,0.9434086396866693,1.2253293072513238,0.9502553811336796,1.2084925953932262,0.9371983392845428,1.207666959957214,0.936558050579064,1.1857653946227233,0.9195731631768058
490,2021-07-07,2021-07-06,2021.0,590336.0,44009,4.0,35.0,5.0,5.928826973113617,6.038334799786071,0.6799702852985324,0.8499628566231655,0.6951432081901773,0.8689290102377216,0.700188175572185,0.8752352194652312,0.6905671973675579,0.8632089967094474,0.6900954056898366,0.8626192571122957,0.677580225498699,0.8469752818733739
491,2021-07-08,2021-07-07,2021.0,590336.0,44022,13.0,44.0,6.285714285714286,7.45338248048569,7.591049462588202,2.2099034272202305,1.0685247340405508,2.259215426618076,1.0923678985845642,2.2756115706096014,1.1002957044705766,2.2443433914445627,1.0851770244347336,2.242810068491969,1.0844356375126003,2.202135732870772,1.0647689257836699
492,2021-07-09,2021-07-08,2021.0,590336.0,44032,10.0,46.0,6.571428571428571,7.79217259323504,7.936097165433122,1.6999257132463312,1.1170940401333032,1.7378580204754432,1.1420209848838625,1.7504704389304626,1.1503091455828753,1.7264179934188948,1.1345032528181307,1.7252385142245916,1.1337281664904457,1.6939505637467476,1.1131675133192913
493,2021-07-10,2021-07-09,2021.0,590336.0,44045,13.0,52.0,7.428571428571429,8.808542931483087,8.971240273967876,2.2099034272202305,1.2628019584115602,2.259215426618076,1.290980243781758,2.2756115706096014,1.3003494689197723,2.2443433914445627,1.2824819379683217,2.242810068491969,1.2816057534239822,2.202135732870772,1.2583632759261554
494,2021-07-11,2021-07-10,2021.0,590336.0,44056,11.0,62.0,8.857142857142858,10.502493495229835,10.696478788192467,1.8699182845709643,1.5056484888753219,1.9116438225229875,1.5392456752782497,1.9255174828235089,1.5504166744812669,1.899059792760784,1.5291130798853065,1.8977623656470506,1.5280683983132095,1.8633456201214225,1.500356213604262
495,2021-07-12,2021-07-11,2021.0,590336.0,44065,9.0,67.0,9.571428571428571,11.34946877710321,11.559098045304763,1.5299331419216982,1.6270717541072026,1.5640722184278988,1.6633783910264957,1.5754233950374164,1.6754502772620141,1.553776194077005,1.652428650843799,1.5527146628021324,1.6512997207578233,1.524555507372073,1.6213526824433158
496,2021-07-13,2021-07-12,2021.0,590336.0,44074,9.0,69.0,9.857142857142858,11.688258889852559,11.904145748149682,1.5299331419216982,1.6756410601999552,1.5640722184278988,1.713031477325794,1.5754233950374164,1.7254637183743131,1.553776194077005,1.701754879227196,1.5527146628021324,1.7005922497356687,1.524555507372073,1.669751269978937
497,2021-07-14,2021-07-13,2021.0,590336.0,44082,8.0,73.0,10.428571428571429,12.365839115351259,12.59424115383952,1.3599405705970649,1.7727796723854596,1.3902864163803546,1.8123376499243906,1.40037635114437,1.825490600598911,1.3811343947351158,1.8004073359939898,1.3801908113796733,1.7991773076913595,1.355160450997398,1.7665484450501796
498,2021-07-15,2021-07-14,2021.0,590336.0,44107,25.0,85.0,12.142857142857142,14.398579791847355,14.66452737090903,4.249814283115827,2.0641955089419737,4.344645051188608,2.110256167720181,4.376176097326157,2.125571247272705,4.316044983547236,2.096364706294372,4.313096285561478,2.0949324815584327,4.234876409366869,2.0569399702639077
499,2021-07-16,2021-07-15,2021.0,590336.0,44125,18.0,93.0,13.285714285714286,15.753740242844751,16.0447181822887,3.0598662838433963,2.2584727333129826,3.1281444368557976,2.3088685129173747,3.1508467900748327,2.3256250117219004,3.10755238815401,2.2936696198279596,3.105429325604265,2.2921025974698144,3.049111014744146,2.2505343204063935
500,2021-07-17,2021-07-16,2021.0,590336.0,44158,33.0,113.0,16.142857142857142,19.14164137033825,19.495195210737883,5.609754853712893,2.744165794240506,5.734931467568963,2.8053993759103584,5.776552448470527,2.82575942284489,5.697179378282352,2.7869319036619298,5.693287096941152,2.785027887248269,5.5900368603642665,2.734520195762607
501,2021-07-18,2021-07-17,2021.0,590336.0,44169,11.0,113.0,16.142857142857142,19.14164137033825,19.495195210737883,1.8699182845709643,2.744165794240506,1.9116438225229875,2.8053993759103584,1.9255174828235089,2.82575942284489,1.899059792760784,2.7869319036619298,1.8977623656470506,2.785027887248269,1.8633456201214225,2.734520195762607
502,2021-07-19,2021-07-18,2021.0,590336.0,44177,8.0,112.0,16.0,18.972246313963574,19.322671359315425,1.3599405705970649,2.7198811411941297,1.3902864163803546,2.780572832760709,1.40037635114437,2.80075270228874,1.3811343947351158,2.7622687894702316,1.3801908113796733,2.7603816227593465,1.355160450997398,2.7103209019947956
503,2021-07-20,2021-07-19,2021.0,590336.0,44189,12.0,115.0,16.428571428571427,19.480431483087596,19.840242913582802,2.0399108558955974,2.792735100333258,2.0854296245705317,2.8550524622096565,2.100564526716555,2.8757728639571885,2.0717015921026736,2.836258132045327,2.07028621706951,2.834320416226114,2.0327406764960974,2.7829187832982285
504,2021-07-21,2021-07-20,2021.0,590336.0,44210,21.0,128.0,18.285714285714285,21.682567215958368,22.083052982074772,3.5698439978172956,3.108435589936149,3.6495018429984305,3.177797523155096,3.6759879217539715,3.2008602311871317,3.6254777861796788,3.156878616537407,3.6230008798716424,3.15472185458211,3.5572961838681696,3.097509602279767
505,2021-07-22,2021-07-21,2021.0,590336.0,44245,35.0,138.0,19.714285714285715,23.376517779705118,23.808291496299365,5.949739996362159,3.3512821203999104,6.082503071664051,3.426062954651588,6.126646536256619,3.450927436748626,6.042462976966131,3.403509758454392,6.038334799786071,3.4011844994713374,5.928826973113617,3.339502539957874
506,2021-07-23,2021-07-22,2021.0,590336.0,44284,39.0,159.0,22.714285714285715,26.933813963573286,27.431292376171005,6.629710281660691,3.861259834373809,6.7776462798542285,3.947420360794221,6.826834711828805,3.9760685684277655,6.733030174333689,3.9214351564800607,6.728430205475907,3.9187560537387154,6.606407198612316,3.847687709081898
507,2021-07-24,2021-07-23,2021.0,590336.0,44318,34.0,160.0,22.857142857142858,27.10320901994796,27.603816227593466,5.7797474250375265,3.885544487420186,5.908717269616506,3.9722469039438697,5.951599492363573,4.001075288983914,5.8698211776242415,3.946098270671759,5.865810948363611,3.943402318227638,5.759431916738942,3.8718870028497094
508,2021-07-25,2021-07-24,2021.0,590336.0,44343,25.0,174.0,24.857142857142858,29.47473980919341,30.01915014750789,4.249814283115827,4.225529630069452,4.344645051188608,4.319818508038958,4.376176097326157,4.351169376770007,4.316044983547236,4.291381869355538,4.313096285561478,4.288450021072556,4.234876409366869,4.210677115599059
509,2021-07-26,2021-07-25,2021.0,590336.0,44373,30.0,196.0,28.0,33.20143104943625,33.814674878801995,5.099777139738993,4.759791997089727,5.21357406142633,4.86600245733124,5.251411316791388,4.901317229005295,5.179253980256684,4.833970381572905,5.175715542673775,4.830667839828856,5.081851691240243,4.743061578490893
510,2021-07-27,2021-07-26,2021.0,590336.0,44401,28.0,212.0,30.285714285714285,35.91175195143105,36.57505650156134,4.759791997089727,5.148346445831746,4.866002457331241,5.263227147725628,4.901317229005295,5.301424757903687,4.833970381572905,5.228580208640081,4.830667839828856,5.2250080716516205,4.743061578490893,5.130250278775864
511,2021-07-28,2021-07-27,2021.0,590336.0,44451,50.0,241.0,34.42857142857143,40.82420858629661,41.57824819281265,8.499628566231655,5.852601384176654,8.689290102377216,5.9831968990654545,8.752352194652314,6.0266196540320225,8.632089967094473,5.943810520199337,8.626192571122957,5.939749741830378,8.469752818733738,5.832029798042375
512,2021-07-29,2021-07-28,2021.0,590336.0,44530,79.0,285.0,40.714285714285715,48.27759106678231,49.16929765540086,13.429413134646015,6.921126118217204,13.729078361756,7.075564797650019,13.828716467550654,7.126915358502598,13.638702148009267,7.02898754463407,13.629384262374273,7.024185379342979,13.382209453599307,6.896798723826044
513,2021-07-30,2021-07-29,2021.0,590336.0,44575,45.0,291.0,41.57142857142857,49.29396140503035,50.204440763935615,7.64966570960849,7.066834036495463,7.820361092139494,7.224524056547914,7.877116975187081,7.276955681839495,7.768880970385025,7.176966229784262,7.763573314010662,7.172062966276516,7.622777536860364,7.041994486432907
514,2021-07-31,2021-07-30,2021.0,590336.0,44626,51.0,308.0,44.0,52.17367736339983,53.137346238117416,8.66962113755629,7.479673138283857,8.863075904424761,7.646575290091951,8.927399238545359,7.7020699312940355,8.804731766436362,7.596239171043136,8.798716422545416,7.591049462588202,8.639147875108412,7.453382480485689
515,2021-08-01,2021-07-31,2021.0,590336.0,44682,56.0,339.0,48.42857142857143,57.42492411101475,58.485585632213656,9.519583994179454,8.232497382721517,9.732004914662483,8.416198127731075,9.80263445801059,8.47727826853467,9.66794076314581,8.360795710985789,9.661335679657713,8.355083661744807,9.486123156981787,8.203560587287821
516,2021-08-02,2021-08-01,2021.0,590336.0,44721,39.0,348.0,49.714285714285715,58.94947961838682,60.03830029501578,6.629710281660691,8.451059260138903,6.7776462798542285,8.639637016077916,6.826834711828805,8.702338753540014,6.733030174333689,8.582763738711076,6.728430205475907,8.57690004214511,6.606407198612316,8.421354231198116
517,2021-08-03,2021-08-02,2021.0,590336.0,44760,39.0,359.0,51.285714285714285,60.812825238508246,61.936062660662834,6.629710281660691,8.718190443649041,6.7776462798542285,8.912728990724059,6.826834711828805,8.977412679657657,6.733030174333689,8.854057994819758,6.728430205475907,8.848008951523262,6.606407198612316,8.687546462644034
518,2021-08-04,2021-08-03,2021.0,590336.0,44836,76.0,385.0,55.0,65.21709670424978,66.42168279764678,12.919435420672118,9.34959142285482,13.207720955613368,9.558219112614937,13.303575335871516,9.627587414117544,13.1207767499836,9.49529896380392,13.111812708106894,9.488811828235253,12.874024284475281,9.316728100607111
519,2021-08-05,2021-08-04,2021.0,590336.0,44932,96.0,402.0,57.42857142857143,68.09681266261924,69.35458827182858,16.31928684716478,9.762430524643216,16.683436996564254,9.980270346158974,16.80451621373244,10.052701663572085,16.57361273682139,9.914571905062795,16.56228973655608,9.907798324546942,16.26192541196878,9.728116094659894
520,2021-08-06,2021-08-05,2021.0,590336.0,45008,76.0,433.0,61.857142857142854,73.34805941023417,74.70282766592481,12.919435420672118,10.515254769080878,13.207720955613368,10.749893183798097,13.303575335871516,10.827910000812718,13.1207767499836,10.679128445005448,13.111812708106894,10.671832523703545,12.874024284475281,10.478294201462024
